hour,solar_cf,wind_cf
1218,0.0,0.0723
1219,0.0,0.094
1220,0.0,0.1177
1221,0.0,0.1411
1222,0.0,0.1609
1223,0.0,0.1743
1224,0.0,0.179
1225,0.0,0.1743
1226,0.0,0.1609
1227,0.0,0.1411
1228,0.0,0.1177
1229,0.0,0.094
1230,0.0,0.0723
1231,0.1261,0.0542
1232,0.3077,0.0404
1233,0.5065,0.0306
1234,0.5963,0.0242
1235,0.6169,0.0207
1236,0.6117,0.0196
1237,0.6835,0.0207
1238,0.6819,0.0242
1239,0.4773,0.0306
1240,0.3559,0.0404
1241,0.1243,0.0542
1242,0.0,0.0723
1243,0.0,0.094
1244,0.0,0.1177
1245,0.0,0.1411
1246,0.0,0.1609
1247,0.0,0.1743
1248,0.0,0.179
1249,0.0,0.1743
1250,0.0,0.1609
1251,0.0,0.1411
1252,0.0,0.1177
1253,0.0,0.094
1254,0.0,0.0723
1255,0.1265,0.0542
1256,0.3502,0.0404
1257,0.4743,0.0306
1258,0.6792,0.0242
1259,0.6367,0.0207
1260,0.6194,0.0196
1261,0.6316,0.0207
1262,0.6089,0.0242
1263,0.5388,0.0306
1264,0.3594,0.0404
1265,0.1429,0.0542
1266,0.0,0.0723
1267,0.0,0.094
1268,0.0,0.1177
1269,0.0,0.1411
1270,0.0,0.1609
1271,0.0,0.1743
1272,0.0,0.179
1273,0.0,0.1743
1274,0.0,0.1609
1275,0.0,0.1411
1276,0.0,0.1177
1277,0.0,0.094
1278,0.0,0.0723
1279,0.1282,0.0542
1280,0.3454,0.0404
1281,0.5133,0.0306
1282,0.6348,0.0242
1283,0.6915,0.0207
1284,0.6633,0.0196
1285,0.6734,0.0207
1286,0.66,0.0242
1287,0.5056,0.0306
1288,0.317,0.0404
1289,0.1416,0.0542
1290,0.0,0.0723
1291,0.0,0.094
1292,0.0,0.1177
1293,0.0,0.1411
1294,0.0,0.1609
1295,0.0,0.1743
1296,0.0,0.179
1297,0.0,0.1743
1298,0.0,0.1609
1299,0.0,0.1411
1300,0.0,0.1177
1301,0.0,0.094
1302,0.0,0.0723
1303,0.1456,0.0542
1304,0.3127,0.0404
1305,0.47,0.0306
1306,0.6657,0.0242
1307,0.6899,0.0207
1308,0.6504,0.0196
1309,0.6052,0.0207
1310,0.6361,0.0242
1311,0.5025,0.0306
1312,0.3298,0.0404
1313,0.1409,0.0542
1314,0.0,0.0723
1315,0.0,0.094
1316,0.0,0.1177
1317,0.0,0.1411
1318,0.0,0.1609
1319,0.0,0.1743
1320,0.0,0.179
1321,0.0,0.1743
1322,0.0,0.1609
1323,0.0,0.1411
1324,0.0,0.1177
1325,0.0,0.094
1326,0.0,0.0723
1327,0.1435,0.0542
1328,0.36,0.0404
1329,0.5002,0.0306
1330,0.6084,0.0242
1331,0.6539,0.0207
1332,0.6798,0.0196
1333,0.6039,0.0207
1334,0.6156,0.0242
1335,0.5187,0.0306
1336,0.3181,0.0404
1337,0.1488,0.0542
1338,0.0,0.0723
1339,0.0,0.094
1340,0.0,0.1177
1341,0.0,0.1411
1342,0.0,0.1609
1343,0.0,0.1743
1344,0.0,0.179
1345,0.0,0.1743
1346,0.0,0.1609
1347,0.0,0.1411
1348,0.0,0.1177
1349,0.0,0.094
1350,0.0,0.0723
1351,0.1501,0.0542
1352,0.3443,0.0404
1353,0.529,0.0306
1354,0.6837,0.0242
1355,0.6573,0.0207
1356,0.6165,0.0196
1357,0.6233,0.0207
1358,0.6721,0.0242
1359,0.5056,0.0306
1360,0.3233,0.0404
1361,0.1552,0.0542
1362,0.0,0.0723
1363,0.0,0.094
1364,0.0,0.1177
1365,0.0,0.1411
1366,0.0,0.1609
1367,0.0,0.1743
1368,0.0,0.179
1369,0.0,0.1743
1370,0.0,0.1609
1371,0.0,0.1411
1372,0.0,0.1177
1373,0.0,0.094
1374,0.0,0.0723
1375,0.1382,0.0542
1376,0.3414,0.0404
1377,0.5336,0.0306
1378,0.6649,0.0242
1379,0.6407,0.0207
1380,0.6367,0.0196
1381,0.677,0.0207
1382,0.625,0.0242
1383,0.5159,0.0306
1384,0.3194,0.0404
1385,0.1542,0.0542
1386,0.0,0.0723
1387,0.0,0.094
1388,0.0,0.1177
1389,0.0,0.1411
1390,0.0,0.1609
1391,0.0,0.1743
1392,0.0,0.179
1393,0.0,0.1743
1394,0.0,0.1609
1395,0.0,0.1411
1396,0.0,0.1177
1397,0.0,0.094
1398,0.0,0.0723
1399,0.1463,0.0542
1400,0.3368,0.0404
1401,0.5098,0.0306
1402,0.6445,0.0242
1403,0.6749,0.0207
1404,0.6081,0.0196
1405,0.6494,0.0207
1406,0.6762,0.0242
1407,0.5165,0.0306
1408,0.3259,0.0404
1409,0.1474,0.0542
1410,0.0,0.0723
1411,0.0,0.094
1412,0.0,0.1177
1413,0.0,0.1411
1414,0.0,0.1609
1415,0.0,0.1743
1416,0.0,0.179
1417,0.0,0.1743
1418,0.0,0.1609
1419,0.0,0.1411
1420,0.0,0.1177
1421,0.0,0.094
1422,0.0,0.0723
1423,0.1442,0.0542
1424,0.3286,0.0404
1425,0.5389,0.0306
1426,0.678,0.0242
1427,0.6852,0.0207
1428,0.6674,0.0196
1429,0.6279,0.0207
1430,0.6849,0.0242
1431,0.5006,0.0306
1432,0.3672,0.0404
1433,0.1395,0.0542
1434,0.0,0.0723
1435,0.0,0.094
1436,0.0,0.1177
1437,0.0,0.1411
1438,0.0,0.1609
1439,0.0,0.1743
1440,0.0,0.179
1441,0.0,0.1743
1442,0.0,0.1609
1443,0.0,0.1411
1444,0.0,0.1177
1445,0.0,0.094
1446,0.0,0.0723
1447,0.1607,0.0542
1448,0.3366,0.0404
1449,0.5187,0.0306
1450,0.6272,0.0242
1451,0.6691,0.0207
1452,0.6797,0.0196
1453,0.6285,0.0207
1454,0.6168,0.0242
1455,0.5439,0.0306
1456,0.341,0.0404
1457,0.1632,0.0542
1458,0.0,0.0723
1459,0.0,0.094
1460,0.0,0.1177
1461,0.0,0.1411
1462,0.0,0.1609
1463,0.0,0.1743
1464,0.0,0.179
1465,0.0,0.1743
1466,0.0,0.1609
1467,0.0,0.1411
1468,0.0,0.1177
1469,0.0,0.094
1470,0.0,0.0723
1471,0.1654,0.0542
1472,0.3765,0.0404
1473,0.5252,0.0306
1474,0.6766,0.0242
1475,0.5982,0.0207
1476,0.6462,0.0196
1477,0.6729,0.0207
1478,0.6721,0.0242
1479,0.5075,0.0306
1480,0.3515,0.0404
1481,0.1442,0.0542
1482,0.0,0.0723
1483,0.0,0.094
1484,0.0,0.1177
1485,0.0,0.1411
1486,0.0,0.1609
1487,0.0,0.1743
1488,0.0,0.179
1489,0.0,0.1743
1490,0.0,0.1609
1491,0.0,0.1411
1492,0.0,0.1177
1493,0.0,0.094
1494,0.0,0.0723
1495,0.1609,0.0542
1496,0.3322,0.0404
1497,0.496,0.0306
1498,0.6726,0.0242
1499,0.6706,0.0207
1500,0.6341,0.0196
1501,0.6052,0.0207
1502,0.6407,0.0242
1503,0.5044,0.0306
1504,0.3387,0.0404
1505,0.1487,0.0542
1506,0.0,0.0723
1507,0.0,0.094
1508,0.0,0.1177
1509,0.0,0.1411
1510,0.0,0.1609
1511,0.0,0.1743
1512,0.0,0.179
1513,0.0,0.1743
1514,0.0,0.1609
1515,0.0,0.1411
1516,0.0,0.1177
1517,0.0,0.094
1518,0.0,0.0723
1519,0.1559,0.0542
1520,0.3541,0.0404
1521,0.5267,0.0306
1522,0.6334,0.0242
1523,0.5934,0.0207
1524,0.6493,0.0196
1525,0.6642,0.0207
1526,0.6136,0.0242
1527,0.5386,0.0306
1528,0.3307,0.0404
1529,0.1646,0.0542
1530,0.0,0.0723
1531,0.0,0.094
1532,0.0,0.1177
1533,0.0,0.1411
1534,0.0,0.1609
1535,0.0,0.1743
1536,0.0,0.179
1537,0.0,0.1743
1538,0.0,0.1609
1539,0.0,0.1411
1540,0.0,0.1177
1541,0.0,0.094
1542,0.0,0.0723
1543,0.1722,0.0542
1544,0.3414,0.0404
1545,0.4945,0.0306
1546,0.6831,0.0242
1547,0.6432,0.0207
1548,0.6223,0.0196
1549,0.6849,0.0207
1550,0.6796,0.0242
1551,0.5279,0.0306
1552,0.3633,0.0404
1553,0.1571,0.0542
1554,0.0,0.0723
1555,0.0,0.094
1556,0.0,0.1177
1557,0.0,0.1411
1558,0.0,0.1609
1559,0.0,0.1743
1560,0.0,0.179
1561,0.0,0.1743
1562,0.0,0.1609
1563,0.0,0.1411
1564,0.0,0.1177
1565,0.0,0.094
1566,0.0,0.0723
1567,0.173,0.0542
1568,0.3688,0.0404
1569,0.5491,0.0306
1570,0.6556,0.0242
1571,0.6131,0.0207
1572,0.6135,0.0196
1573,0.6542,0.0207
1574,0.631,0.0242
1575,0.5338,0.0306
1576,0.3619,0.0404
1577,0.1688,0.0542
1578,0.0,0.0723
1579,0.0,0.094
1580,0.0,0.1177
1581,0.0,0.1411
1582,0.0,0.1609
1583,0.0,0.1743
1584,0.0,0.179
1585,0.0,0.1743
1586,0.0,0.1609
1587,0.0,0.1411
1588,0.0,0.1177
1589,0.0,0.094
1590,0.0,0.0723
1591,0.1655,0.0542
1592,0.3861,0.0404
1593,0.5502,0.0306
1594,0.6922,0.0242
1595,0.649,0.0207
1596,0.6853,0.0196
1597,0.6542,0.0207
1598,0.6426,0.0242
1599,0.5051,0.0306
1600,0.3492,0.0404
1601,0.1588,0.0542
1602,0.0,0.0723
1603,0.0,0.094
1604,0.0,0.1177
1605,0.0,0.1411
1606,0.0,0.1609
1607,0.0,0.1743
1608,0.0,0.179
1609,0.0,0.1743
1610,0.0,0.1609
1611,0.0,0.1411
1612,0.0,0.1177
1613,0.0,0.094
1614,0.0,0.0723
1615,0.1709,0.0542
1616,0.3487,0.0404
1617,0.5438,0.0306
1618,0.6342,0.0242
1619,0.6905,0.0207
1620,0.6531,0.0196
1621,0.6001,0.0207
1622,0.6053,0.0242
1623,0.5225,0.0306
1624,0.3699,0.0404
1625,0.1574,0.0542
1626,0.0,0.0723
1627,0.0,0.094
1628,0.0,0.1177
1629,0.0,0.1411
1630,0.0,0.1609
1631,0.0,0.1743
1632,0.0,0.179
1633,0.0,0.1743
1634,0.0,0.1609
1635,0.0,0.1411
1636,0.0,0.1177
1637,0.0,0.094
1638,0.0,0.0723
1639,0.1661,0.0542
1640,0.3781,0.0404
1641,0.5059,0.0306
1642,0.5986,0.0242
1643,0.6015,0.0207
1644,0.6389,0.0196
1645,0.5934,0.0207
1646,0.6689,0.0242
1647,0.4865,0.0306
1648,0.3815,0.0404
1649,0.1668,0.0542
1650,0.0,0.0723
1651,0.0,0.094
1652,0.0,0.1177
1653,0.0,0.1411
1654,0.0,0.1609
1655,0.0,0.1743
1656,0.0,0.179
1657,0.0,0.1743
1658,0.0,0.1609
1659,0.0,0.1411
1660,0.0,0.1177
1661,0.0,0.094
1662,0.0,0.0723
1663,0.1606,0.0542
1664,0.3774,0.0404
1665,0.5368,0.0306
1666,0.621,0.0242
1667,0.6556,0.0207
1668,0.6897,0.0196
1669,0.6591,0.0207
1670,0.6042,0.0242
1671,0.5165,0.0306
1672,0.3381,0.0404
1673,0.1774,0.0542
1674,0.0,0.0723
1675,0.0,0.094
1676,0.0,0.1177
1677,0.0,0.1411
1678,0.0,0.1609
1679,0.0,0.1743
1680,0.0,0.179
1681,0.0,0.1743
1682,0.0,0.1609
1683,0.0,0.1411
1684,0.0,0.1177
1685,0.0,0.094
1686,0.0,0.0723
1687,0.1867,0.0542
1688,0.3722,0.0404
1689,0.5585,0.0306
1690,0.6015,0.0242
1691,0.6791,0.0207
1692,0.6708,0.0196
1693,0.6803,0.0207
1694,0.6286,0.0242
1695,0.5295,0.0306
1696,0.3578,0.0404
1697,0.1643,0.0542
1698,0.0,0.0723
1699,0.0,0.094
1700,0.0,0.1177
1701,0.0,0.1411
1702,0.0,0.1609
1703,0.0,0.1743
1704,0.0,0.179
1705,0.0,0.1743
1706,0.0,0.1609
1707,0.0,0.1411
1708,0.0,0.1177
1709,0.0,0.094
1710,0.0,0.0723
1711,0.1853,0.0542
1712,0.3725,0.0404
1713,0.4951,0.0306
1714,0.6333,0.0242
1715,0.6756,0.0207
1716,0.6657,0.0196
1717,0.6023,0.0207
1718,0.6614,0.0242
1719,0.5604,0.0306
1720,0.3622,0.0404
1721,0.1838,0.0542
1722,0.0,0.0723
1723,0.0,0.094
1724,0.0,0.1177
1725,0.0,0.1411
1726,0.0,0.1609
1727,0.0,0.1743
1728,0.0,0.179
1729,0.0,0.1743
1730,0.0,0.1609
1731,0.0,0.1411
1732,0.0,0.1177
1733,0.0,0.094
1734,0.0,0.0723
1735,0.1769,0.0542
1736,0.3737,0.0404
1737,0.5035,0.0306
1738,0.6132,0.0242
1739,0.6541,0.0207
1740,0.6329,0.0196
1741,0.6292,0.0207
1742,0.6869,0.0242
1743,0.5394,0.0306
1744,0.3464,0.0404
1745,0.1934,0.0542
1746,0.0,0.0723
1747,0.0,0.094
1748,0.0,0.1177
1749,0.0,0.1411
1750,0.0,0.1609
1751,0.0,0.1743
1752,0.0,0.179
1753,0.0,0.1743
1754,0.0,0.1609
1755,0.0,0.1411
1756,0.0,0.1177
1757,0.0,0.094
1758,0.0,0.0723
1759,0.1852,0.0542
1760,0.3962,0.0404
1761,0.4958,0.0306
1762,0.6253,0.0242
1763,0.5967,0.0207
1764,0.6388,0.0196
1765,0.5951,0.0207
1766,0.6286,0.0242
1767,0.5365,0.0306
1768,0.3904,0.0404
1769,0.1829,0.0542
1770,0.0,0.0723
1771,0.0,0.094
1772,0.0,0.1177
1773,0.0,0.1411
1774,0.0,0.1609
1775,0.0,0.1743
1776,0.0,0.179
1777,0.0,0.1743
1778,0.0,0.1609
1779,0.0,0.1411
1780,0.0,0.1177
1781,0.0,0.094
1782,0.0,0.0723
1783,0.1885,0.0542
1784,0.344,0.0404
1785,0.5665,0.0306
1786,0.5902,0.0242
1787,0.688,0.0207
1788,0.6875,0.0196
1789,0.6002,0.0207
1790,0.68,0.0242
1791,0.5194,0.0306
1792,0.3789,0.0404
1793,0.1761,0.0542
1794,0.0,0.0723
1795,0.0,0.094
1796,0.0,0.1177
1797,0.0,0.1411
1798,0.0,0.1609
1799,0.0,0.1743
1800,0.0,0.179
1801,0.0,0.1743
1802,0.0,0.1609
1803,0.0,0.1411
1804,0.0,0.1177
1805,0.0,0.094
1806,0.0,0.0723
1807,0.1959,0.0542
1808,0.3956,0.0404
1809,0.4967,0.0306
1810,0.6671,0.0242
1811,0.6005,0.0207
1812,0.6866,0.0196
1813,0.6739,0.0207
1814,0.6514,0.0242
1815,0.5322,0.0306
1816,0.3921,0.0404
1817,0.1768,0.0542
1818,0.0,0.0723
1819,0.0,0.094
1820,0.0,0.1177
1821,0.0,0.1411
1822,0.0,0.1609
1823,0.0,0.1743
1824,0.0,0.179
1825,0.0,0.1743
1826,0.0,0.1609
1827,0.0,0.1411
1828,0.0,0.1177
1829,0.0,0.094
1830,0.0,0.0723
1831,0.173,0.0542
1832,0.3983,0.0404
1833,0.5337,0.0306
1834,0.6698,0.0242
1835,0.6098,0.0207
1836,0.5976,0.0196
1837,0.6718,0.0207
1838,0.6479,0.0242
1839,0.5471,0.0306
1840,0.3553,0.0404
1841,0.191,0.0542
1842,0.0,0.0723
1843,0.0,0.094
1844,0.0,0.1177
1845,0.0,0.1411
1846,0.0,0.1609
1847,0.0,0.1743
1848,0.0,0.179
1849,0.0,0.1743
1850,0.0,0.1609
1851,0.0,0.1411
1852,0.0,0.1177
1853,0.0,0.094
1854,0.0,0.0723
1855,0.1767,0.0542
1856,0.3619,0.0404
1857,0.5366,0.0306
1858,0.6719,0.0242
1859,0.6885,0.0207
1860,0.6355,0.0196
1861,0.5924,0.0207
1862,0.615,0.0242
1863,0.5013,0.0306
1864,0.3465,0.0404
1865,0.1796,0.0542
1866,0.0,0.0723
1867,0.0,0.094
1868,0.0,0.1177
1869,0.0,0.1411
1870,0.0,0.1609
1871,0.0,0.1743
1872,0.0,0.179
1873,0.0,0.1743
1874,0.0,0.1609
1875,0.0,0.1411
1876,0.0,0.1177
1877,0.0,0.094
1878,0.0,0.0723
1879,0.2069,0.0542
1880,0.3547,0.0404
1881,0.5196,0.0306
1882,0.6907,0.0242
1883,0.5988,0.0207
1884,0.67,0.0196
1885,0.6691,0.0207
1886,0.6478,0.0242
1887,0.5607,0.0306
1888,0.3864,0.0404
1889,0.1981,0.0542
1890,0.0,0.0723
1891,0.0,0.094
1892,0.0,0.1177
1893,0.0,0.1411
1894,0.0,0.1609
1895,0.0,0.1743
1896,0.0,0.179
1897,0.0,0.1743
1898,0.0,0.1609
1899,0.0,0.1411
1900,0.0,0.1177
1901,0.0,0.094
1902,0.0,0.0723
1903,0.196,0.0542
1904,0.3821,0.0404
1905,0.5551,0.0306
1906,0.6303,0.0242
1907,0.6218,0.0207
1908,0.6158,0.0196
1909,0.596,0.0207
1910,0.6917,0.0242
1911,0.5638,0.0306
1912,0.3835,0.0404
1913,0.1993,0.0542
1914,0.0,0.0723
1915,0.0,0.094
1916,0.0,0.1177
1917,0.0,0.1411
1918,0.0,0.1609
1919,0.0,0.1743
1920,0.0,0.179
1921,0.0,0.1743
1922,0.0,0.1609
1923,0.0,0.1411
1924,0.0,0.1177
1925,0.0,0.094
1926,0.0,0.0723
1927,0.2043,0.0542
1928,0.3671,0.0404
1929,0.4969,0.0306
1930,0.6263,0.0242
1931,0.6668,0.0207
1932,0.6464,0.0196
1933,0.6405,0.0207
1934,0.6831,0.0242
1935,0.5226,0.0306
1936,0.3805,0.0404
1937,0.2026,0.0542
1938,0.0,0.0723
1939,0.0,0.094
1940,0.0,0.1177
1941,0.0,0.1411
1942,0.0,0.1609
1943,0.0,0.1743
1944,0.0,0.179
1945,0.0,0.1743
1946,0.0,0.1609
1947,0.0,0.1411
1948,0.0,0.1177
1949,0.0,0.094
1950,0.0027,0.0723
1951,0.2055,0.0542
1952,0.3642,0.0404
1953,0.5053,0.0306
1954,0.5957,0.0242
1955,0.6039,0.0207
1956,0.657,0.0196
1957,0.6381,0.0207
1958,0.65,0.0242
1959,0.5188,0.0306
1960,0.3812,0.0404
1961,0.1954,0.0542
1962,0.0024,0.0723
1963,0.0,0.094
1964,0.0,0.1177
1965,0.0,0.1411
1966,0.0,0.1609
1967,0.0,0.1743
1968,0.0,0.179
1969,0.0,0.1743
1970,0.0,0.1609
1971,0.0,0.1411
1972,0.0,0.1177
1973,0.0,0.094
1974,0.0047,0.0723
1975,0.2097,0.0542
1976,0.3838,0.0404
1977,0.5617,0.0306
1978,0.6168,0.0242
1979,0.6871,0.0207
1980,0.6583,0.0196
1981,0.6455,0.0207
1982,0.656,0.0242
1983,0.579,0.0306
1984,0.3931,0.0404
1985,0.1927,0.0542
1986,0.0052,0.0723
1987,0.0,0.094
1988,0.0,0.1177
1989,0.0,0.1411
1990,0.0,0.1609
1991,0.0,0.1743
1992,0.0,0.179
1993,0.0,0.1743
1994,0.0,0.1609
1995,0.0,0.1411
1996,0.0,0.1177
1997,0.0,0.094
1998,0.0075,0.0723
1999,0.2081,0.0542
2000,0.3716,0.0404
2001,0.5435,0.0306
2002,0.673,0.0242
2003,0.6469,0.0207
2004,0.5922,0.0196
2005,0.6858,0.0207
2006,0.6051,0.0242
2007,0.4959,0.0306
2008,0.4036,0.0404
2009,0.1882,0.0542
2010,0.0075,0.0723
2011,0.0,0.094
2012,0.0,0.1177
2013,0.0,0.1411
2014,0.0,0.1609
2015,0.0,0.1743
2016,0.0,0.179
2017,0.0,0.1743
2018,0.0,0.1609
2019,0.0,0.1411
2020,0.0,0.1177
2021,0.0,0.094
2022,0.0102,0.0723
2023,0.214,0.0542
2024,0.3733,0.0404
2025,0.5592,0.0306
2026,0.5991,0.0242
2027,0.5917,0.0207
2028,0.6268,0.0196
2029,0.6339,0.0207
2030,0.6567,0.0242
2031,0.5149,0.0306
2032,0.3666,0.0404
2033,0.2118,0.0542
2034,0.0094,0.0723
2035,0.0,0.094
2036,0.0,0.1177
2037,0.0,0.1411
2038,0.0,0.1609
2039,0.0,0.1743
2040,0.0,0.179
2041,0.0,0.1743
2042,0.0,0.1609
2043,0.0,0.1411
2044,0.0,0.1177
2045,0.0,0.094
2046,0.0122,0.0723
2047,0.1924,0.0542
2048,0.3851,0.0404
2049,0.521,0.0306
2050,0.6356,0.0242
2051,0.6332,0.0207
2052,0.621,0.0196
2053,0.6738,0.0207
2054,0.6248,0.0242
2055,0.5525,0.0306
2056,0.3763,0.0404
2057,0.2023,0.0542
2058,0.0117,0.0723
2059,0.0,0.094
2060,0.0,0.1177
2061,0.0,0.1411
2062,0.0,0.1609
2063,0.0,0.1743
2064,0.0,0.179
2065,0.0,0.1743
2066,0.0,0.1609
2067,0.0,0.1411
2068,0.0,0.1177
2069,0.0,0.094
2070,0.014,0.0723
2071,0.2204,0.0542
2072,0.3911,0.0404
2073,0.572,0.0306
2074,0.6527,0.0242
2075,0.6081,0.0207
2076,0.6656,0.0196
2077,0.5979,0.0207
2078,0.6618,0.0242
2079,0.5319,0.0306
2080,0.4075,0.0404
2081,0.1944,0.0542
2082,0.0139,0.0723
2083,0.0,0.094
2084,0.0,0.1177
2085,0.0,0.1411
2086,0.0,0.1609
2087,0.0,0.1743
2088,0.0,0.179
2089,0.0,0.1743
2090,0.0,0.1609
2091,0.0,0.1411
2092,0.0,0.1177
2093,0.0,0.094
2094,0.0165,0.0723
2095,0.2186,0.0542
2096,0.363,0.0404
2097,0.5717,0.0306
2098,0.6011,0.0242
2099,0.5923,0.0207
2100,0.6685,0.0196
2101,0.6233,0.0207
2102,0.6942,0.0242
2103,0.5228,0.0306
2104,0.4174,0.0404
2105,0.2029,0.0542
2106,0.0186,0.0723
2107,0.0,0.094
2108,0.0,0.1177
2109,0.0,0.1411
2110,0.0,0.1609
2111,0.0,0.1743
2112,0.0,0.179
2113,0.0,0.1743
2114,0.0,0.1609
2115,0.0,0.1411
2116,0.0,0.1177
2117,0.0,0.094
2118,0.0207,0.0723
2119,0.2206,0.0542
2120,0.4022,0.0404
2121,0.5353,0.0306
2122,0.6133,0.0242
2123,0.6725,0.0207
2124,0.6928,0.0196
2125,0.5925,0.0207
2126,0.5985,0.0242
2127,0.5442,0.0306
2128,0.3627,0.0404
2129,0.2109,0.0542
2130,0.0194,0.0723
2131,0.0,0.094
2132,0.0,0.1177
2133,0.0,0.1411
2134,0.0,0.1609
2135,0.0,0.1743
2136,0.0,0.179
2137,0.0,0.1743
2138,0.0,0.1609
2139,0.0,0.1411
2140,0.0,0.1177
2141,0.0,0.094
2142,0.0242,0.0723
2143,0.2182,0.0542
2144,0.4008,0.0404
2145,0.5387,0.0306
2146,0.6514,0.0242
2147,0.6482,0.0207
2148,0.6708,0.0196
2149,0.6233,0.0207
2150,0.5981,0.0242
2151,0.5504,0.0306
2152,0.3638,0.0404
2153,0.2204,0.0542
2154,0.0221,0.0723
2155,0.0,0.094
2156,0.0,0.1177
2157,0.0,0.1411
2158,0.0,0.1609
2159,0.0,0.1743
2160,0.0,0.179
2161,0.0,0.1743
2162,0.0,0.1609
2163,0.0,0.1411
2164,0.0,0.1177
2165,0.0,0.094
2166,0.0256,0.0723
2167,0.2072,0.0542
2168,0.3965,0.0404
2169,0.5408,0.0306
2170,0.6222,0.0242
2171,0.6841,0.0207
2172,0.6114,0.0196
2173,0.6044,0.0207
2174,0.6267,0.0242
2175,0.5782,0.0306
2176,0.3838,0.0404
2177,0.2111,0.0542
2178,0.0241,0.0723
2179,0.0,0.094
2180,0.0,0.1177
2181,0.0,0.1411
2182,0.0,0.1609
2183,0.0,0.1743
2184,0.0,0.179
2185,0.0,0.1743
2186,0.0,0.1609
2187,0.0,0.1411
2188,0.0,0.1177
2189,0.0,0.094
2190,0.0291,0.0723
2191,0.2081,0.0542
2192,0.3877,0.0404
2193,0.5324,0.0306
2194,0.6045,0.0242
2195,0.6032,0.0207
2196,0.6407,0.0196
2197,0.6784,0.0207
2198,0.6328,0.0242
2199,0.5375,0.0306
2200,0.4147,0.0404
2201,0.2198,0.0542
2202,0.0284,0.0723
2203,0.0,0.094
2204,0.0,0.1177
2205,0.0,0.1411
2206,0.0,0.1609
2207,0.0,0.1743
2208,0.0,0.179
2209,0.0,0.1743
2210,0.0,0.1609
2211,0.0,0.1411
2212,0.0,0.1177
2213,0.0,0.094
2214,0.0285,0.0723
2215,0.2143,0.0542
2216,0.3746,0.0404
2217,0.5425,0.0306
2218,0.615,0.0242
2219,0.6113,0.0207
2220,0.6244,0.0196
2221,0.6275,0.0207
2222,0.6145,0.0242
2223,0.5054,0.0306
2224,0.3843,0.0404
2225,0.2026,0.0542
2226,0.0284,0.0723
2227,0.0,0.094
2228,0.0,0.1177
2229,0.0,0.1411
2230,0.0,0.1609
2231,0.0,0.1743
2232,0.0,0.179
2233,0.0,0.1743
2234,0.0,0.1609
2235,0.0,0.1411
2236,0.0,0.1177
2237,0.0,0.094
2238,0.0295,0.0723
2239,0.2205,0.0542
2240,0.4224,0.0404
2241,0.5878,0.0306
2242,0.6223,0.0242
2243,0.6503,0.0207
2244,0.6514,0.0196
2245,0.6368,0.0207
2246,0.685,0.0242
2247,0.5904,0.0306
2248,0.3922,0.0404
2249,0.2271,0.0542
2250,0.0307,0.0723
2251,0.0,0.094
2252,0.0,0.1177
2253,0.0,0.1411
2254,0.0,0.1609
2255,0.0,0.1743
2256,0.0,0.179
2257,0.0,0.1743
2258,0.0,0.1609
2259,0.0,0.1411
2260,0.0,0.1177
2261,0.0,0.094
2262,0.0332,0.0723
2263,0.2389,0.0542
2264,0.4086,0.0404
2265,0.5629,0.0306
2266,0.6071,0.0242
2267,0.6738,0.0207
2268,0.5941,0.0196
2269,0.6573,0.0207
2270,0.615,0.0242
2271,0.5782,0.0306
2272,0.4273,0.0404
2273,0.2129,0.0542
2274,0.0366,0.0723
2275,0.0,0.094
2276,0.0,0.1177
2277,0.0,0.1411
2278,0.0,0.1609
2279,0.0,0.1743
2280,0.0,0.179
2281,0.0,0.1743
2282,0.0,0.1609
2283,0.0,0.1411
2284,0.0,0.1177
2285,0.0,0.094
2286,0.0398,0.0723
2287,0.2244,0.0542
2288,0.3899,0.0404
2289,0.5906,0.0306
2290,0.5984,0.0242
2291,0.6628,0.0207
2292,0.6725,0.0196
2293,0.5986,0.0207
2294,0.6604,0.0242
2295,0.5716,0.0306
2296,0.4019,0.0404
2297,0.2319,0.0542
2298,0.0345,0.0723
2299,0.0,0.094
2300,0.0,0.1177
2301,0.0,0.1411
2302,0.0,0.1609
2303,0.0,0.1743
2304,0.0,0.179
2305,0.0,0.1743
2306,0.0,0.1609
2307,0.0,0.1411
2308,0.0,0.1177
2309,0.0,0.094
2310,0.0416,0.0723
2311,0.2177,0.0542
2312,0.3963,0.0404
2313,0.5923,0.0306
2314,0.6585,0.0242
2315,0.6765,0.0207
2316,0.6689,0.0196
2317,0.6191,0.0207
2318,0.644,0.0242
2319,0.5759,0.0306
2320,0.3721,0.0404
2321,0.2435,0.0542
2322,0.0406,0.0723
2323,0.0,0.094
2324,0.0,0.1177
2325,0.0,0.1411
2326,0.0,0.1609
2327,0.0,0.1743
2328,0.0,0.179
2329,0.0,0.1743
2330,0.0,0.1609
2331,0.0,0.1411
2332,0.0,0.1177
2333,0.0,0.094
2334,0.042,0.0723
2335,0.2176,0.0542
2336,0.384,0.0404
2337,0.5346,0.0306
2338,0.6652,0.0242
2339,0.6608,0.0207
2340,0.6439,0.0196
2341,0.599,0.0207
2342,0.6434,0.0242
2343,0.5475,0.0306
2344,0.3975,0.0404
2345,0.2465,0.0542
2346,0.0384,0.0723
2347,0.0,0.094
2348,0.0,0.1177
2349,0.0,0.1411
2350,0.0,0.1609
2351,0.0,0.1743
