hour,solar_cf,wind_cf
1217,0.1449,0.0491
1218,0.0,0.0654
1219,0.0,0.085
1220,0.0,0.1065
1221,0.0,0.1276
1222,0.0,0.1456
1223,0.0,0.1577
1224,0.0,0.162
1225,0.0,0.1577
1226,0.0,0.1456
1227,0.0,0.1276
1228,0.0,0.1065
1229,0.0,0.085
1230,0.0,0.0654
1231,0.1495,0.0491
1232,0.3314,0.0365
1233,0.5807,0.0276
1234,0.7251,0.0219
1235,0.7416,0.0187
1236,0.6569,0.0177
1237,0.7257,0.0187
1238,0.6839,0.0219
1239,0.5457,0.0276
1240,0.3537,0.0365
1241,0.1486,0.0491
1242,0.0,0.0654
1243,0.0,0.085
1244,0.0,0.1065
1245,0.0,0.1276
1246,0.0,0.1456
1247,0.0,0.1577
1248,0.0,0.162
1249,0.0,0.1577
1250,0.0,0.1456
1251,0.0,0.1276
1252,0.0,0.1065
1253,0.0,0.085
1254,0.0,0.0654
1255,0.1354,0.0491
1256,0.3619,0.0365
1257,0.5064,0.0276
1258,0.7025,0.0219
1259,0.6651,0.0187
1260,0.642,0.0177
1261,0.67,0.0187
1262,0.7421,0.0219
1263,0.582,0.0276
1264,0.3754,0.0365
1265,0.1561,0.0491
1266,0.0,0.0654
1267,0.0,0.085
1268,0.0,0.1065
1269,0.0,0.1276
1270,0.0,0.1456
1271,0.0,0.1577
1272,0.0,0.162
1273,0.0,0.1577
1274,0.0,0.1456
1275,0.0,0.1276
1276,0.0,0.1065
1277,0.0,0.085
1278,0.0,0.0654
1279,0.1509,0.0491
1280,0.3589,0.0365
1281,0.5494,0.0276
1282,0.6657,0.0219
1283,0.724,0.0187
1284,0.7112,0.0177
1285,0.729,0.0187
1286,0.6656,0.0219
1287,0.5457,0.0276
1288,0.3857,0.0365
1289,0.1593,0.0491
1290,0.0,0.0654
1291,0.0,0.085
1292,0.0,0.1065
1293,0.0,0.1276
1294,0.0,0.1456
1295,0.0,0.1577
1296,0.0,0.162
1297,0.0,0.1577
1298,0.0,0.1456
1299,0.0,0.1276
1300,0.0,0.1065
1301,0.0,0.085
1302,0.0,0.0654
1303,0.1578,0.0491
1304,0.3574,0.0365
1305,0.5343,0.0276
1306,0.7085,0.0219
1307,0.7231,0.0187
1308,0.6613,0.0177
1309,0.7017,0.0187
1310,0.7148,0.0219
1311,0.5588,0.0276
1312,0.3674,0.0365
1313,0.1599,0.0491
1314,0.0,0.0654
1315,0.0,0.085
1316,0.0,0.1065
1317,0.0,0.1276
1318,0.0,0.1456
1319,0.0,0.1577
1320,0.0,0.162
1321,0.0,0.1577
1322,0.0,0.1456
1323,0.0,0.1276
1324,0.0,0.1065
1325,0.0,0.085
1326,0.0,0.0654
1327,0.1648,0.0491
1328,0.3862,0.0365
1329,0.5214,0.0276
1330,0.6919,0.0219
1331,0.653,0.0187
1332,0.7355,0.0177
1333,0.6764,0.0187
1334,0.6656,0.0219
1335,0.5272,0.0276
1336,0.3473,0.0365
1337,0.15,0.0491
1338,0.0,0.0654
1339,0.0,0.085
1340,0.0,0.1065
1341,0.0,0.1276
1342,0.0,0.1456
1343,0.0,0.1577
1344,0.0,0.162
1345,0.0,0.1577
1346,0.0,0.1456
1347,0.0,0.1276
1348,0.0,0.1065
1349,0.0,0.085
1350,0.0,0.0654
1351,0.1456,0.0491
1352,0.3638,0.0365
1353,0.5433,0.0276
1354,0.6679,0.0219
1355,0.7383,0.0187
1356,0.652,0.0177
1357,0.6371,0.0187
1358,0.6882,0.0219
1359,0.5529,0.0276
1360,0.3812,0.0365
1361,0.1652,0.0491
1362,0.0,0.0654
1363,0.0,0.085
1364,0.0,0.1065
1365,0.0,0.1276
1366,0.0,0.1456
1367,0.0,0.1577
1368,0.0,0.162
1369,0.0,0.1577
1370,0.0,0.1456
1371,0.0,0.1276
1372,0.0,0.1065
1373,0.0,0.085
1374,0.0,0.0654
1375,0.1579,0.0491
1376,0.386,0.0365
1377,0.5707,0.0276
1378,0.6893,0.0219
1379,0.698,0.0187
1380,0.6629,0.0177
1381,0.7249,0.0187
1382,0.6943,0.0219
1383,0.5334,0.0276
1384,0.3602,0.0365
1385,0.1465,0.0491
1386,0.0,0.0654
1387,0.0,0.085
1388,0.0,0.1065
1389,0.0,0.1276
1390,0.0,0.1456
1391,0.0,0.1577
1392,0.0,0.162
1393,0.0,0.1577
1394,0.0,0.1456
1395,0.0,0.1276
1396,0.0,0.1065
1397,0.0,0.085
1398,0.0,0.0654
1399,0.1508,0.0491
1400,0.374,0.0365
1401,0.5513,0.0276
1402,0.6476,0.0219
1403,0.6555,0.0187
1404,0.6536,0.0177
1405,0.702,0.0187
1406,0.7179,0.0219
1407,0.5699,0.0276
1408,0.3697,0.0365
1409,0.1694,0.0491
1410,0.0,0.0654
1411,0.0,0.085
1412,0.0,0.1065
1413,0.0,0.1276
1414,0.0,0.1456
1415,0.0,0.1577
1416,0.0,0.162
1417,0.0,0.1577
1418,0.0,0.1456
1419,0.0,0.1276
1420,0.0,0.1065
1421,0.0,0.085
1422,0.0,0.0654
1423,0.1657,0.0491
1424,0.3735,0.0365
1425,0.525,0.0276
1426,0.7194,0.0219
1427,0.7395,0.0187
1428,0.7202,0.0177
1429,0.6508,0.0187
1430,0.6674,0.0219
1431,0.5837,0.0276
1432,0.3499,0.0365
1433,0.1656,0.0491
1434,0.0,0.0654
1435,0.0,0.085
1436,0.0,0.1065
1437,0.0,0.1276
1438,0.0,0.1456
1439,0.0,0.1577
1440,0.0,0.162
1441,0.0,0.1577
1442,0.0,0.1456
1443,0.0,0.1276
1444,0.0,0.1065
1445,0.0,0.085
1446,0.0,0.0654
1447,0.1639,0.0491
1448,0.3677,0.0365
1449,0.5229,0.0276
1450,0.7227,0.0219
1451,0.6761,0.0187
1452,0.6429,0.0177
1453,0.6733,0.0187
1454,0.7263,0.0219
1455,0.5363,0.0276
1456,0.3552,0.0365
1457,0.1692,0.0491
1458,0.0,0.0654
1459,0.0,0.085
1460,0.0,0.1065
1461,0.0,0.1276
1462,0.0,0.1456
1463,0.0,0.1577
1464,0.0,0.162
1465,0.0,0.1577
1466,0.0,0.1456
1467,0.0,0.1276
1468,0.0,0.1065
1469,0.0,0.085
1470,0.0,0.0654
1471,0.1739,0.0491
1472,0.3772,0.0365
1473,0.5746,0.0276
1474,0.7088,0.0219
1475,0.7156,0.0187
1476,0.6844,0.0177
1477,0.7161,0.0187
1478,0.7361,0.0219
1479,0.5954,0.0276
1480,0.3775,0.0365
1481,0.1594,0.0491
1482,0.0,0.0654
1483,0.0,0.085
1484,0.0,0.1065
1485,0.0,0.1276
1486,0.0,0.1456
1487,0.0,0.1577
1488,0.0,0.162
1489,0.0,0.1577
1490,0.0,0.1456
1491,0.0,0.1276
1492,0.0,0.1065
1493,0.0,0.085
1494,0.0,0.0654
1495,0.1665,0.0491
1496,0.3971,0.0365
1497,0.5337,0.0276
1498,0.7247,0.0219
1499,0.6541,0.0187
1500,0.6971,0.0177
1501,0.6633,0.0187
1502,0.7053,0.0219
1503,0.5973,0.0276
1504,0.3934,0.0365
1505,0.1827,0.0491
1506,0.0,0.0654
1507,0.0,0.085
1508,0.0,0.1065
1509,0.0,0.1276
1510,0.0,0.1456
1511,0.0,0.1577
1512,0.0,0.162
1513,0.0,0.1577
1514,0.0,0.1456
1515,0.0,0.1276
1516,0.0,0.1065
1517,0.0,0.085
1518,0.0,0.0654
1519,0.1584,0.0491
1520,0.3534,0.0365
1521,0.5968,0.0276
1522,0.6755,0.0219
1523,0.6762,0.0187
1524,0.7304,0.0177
1525,0.6952,0.0187
1526,0.6568,0.0219
1527,0.5395,0.0276
1528,0.3976,0.0365
1529,0.1776,0.0491
1530,0.0,0.0654
1531,0.0,0.085
1532,0.0,0.1065
1533,0.0,0.1276
1534,0.0,0.1456
1535,0.0,0.1577
1536,0.0,0.162
1537,0.0,0.1577
1538,0.0,0.1456
1539,0.0,0.1276
1540,0.0,0.1065
1541,0.0,0.085
1542,0.0,0.0654
1543,0.1797,0.0491
1544,0.4069,0.0365
1545,0.5758,0.0276
1546,0.6788,0.0219
1547,0.6585,0.0187
1548,0.6469,0.0177
1549,0.653,0.0187
1550,0.6661,0.0219
1551,0.5185,0.0276
1552,0.367,0.0365
1553,0.17,0.0491
1554,0.0,0.0654
1555,0.0,0.085
1556,0.0,0.1065
1557,0.0,0.1276
1558,0.0,0.1456
1559,0.0,0.1577
1560,0.0,0.162
1561,0.0,0.1577
1562,0.0,0.1456
1563,0.0,0.1276
1564,0.0,0.1065
1565,0.0,0.085
1566,0.0,0.0654
1567,0.174,0.0491
1568,0.4094,0.0365
1569,0.5436,0.0276
1570,0.7045,0.0219
1571,0.7029,0.0187
1572,0.6854,0.0177
1573,0.6437,0.0187
1574,0.7321,0.0219
1575,0.5177,0.0276
1576,0.3582,0.0365
1577,0.1749,0.0491
1578,0.0,0.0654
1579,0.0,0.085
1580,0.0,0.1065
1581,0.0,0.1276
1582,0.0,0.1456
1583,0.0,0.1577
1584,0.0,0.162
1585,0.0,0.1577
1586,0.0,0.1456
1587,0.0,0.1276
1588,0.0,0.1065
1589,0.0,0.085
1590,0.0,0.0654
1591,0.1853,0.0491
1592,0.3575,0.0365
1593,0.5384,0.0276
1594,0.7371,0.0219
1595,0.7284,0.0187
1596,0.6585,0.0177
1597,0.7437,0.0187
1598,0.7338,0.0219
1599,0.5993,0.0276
1600,0.3676,0.0365
1601,0.1812,0.0491
1602,0.0,0.0654
1603,0.0,0.085
1604,0.0,0.1065
1605,0.0,0.1276
1606,0.0,0.1456
1607,0.0,0.1577
1608,0.0,0.162
1609,0.0,0.1577
1610,0.0,0.1456
1611,0.0,0.1276
1612,0.0,0.1065
1613,0.0,0.085
1614,0.0,0.0654
1615,0.1828,0.0491
1616,0.4166,0.0365
1617,0.5953,0.0276
1618,0.722,0.0219
1619,0.6875,0.0187
1620,0.7165,0.0177
1621,0.727,0.0187
1622,0.6573,0.0219
1623,0.5706,0.0276
1624,0.3553,0.0365
1625,0.186,0.0491
1626,0.0,0.0654
1627,0.0,0.085
1628,0.0,0.1065
1629,0.0,0.1276
1630,0.0,0.1456
1631,0.0,0.1577
1632,0.0,0.162
1633,0.0,0.1577
1634,0.0,0.1456
1635,0.0,0.1276
1636,0.0,0.1065
1637,0.0,0.085
1638,0.0,0.0654
1639,0.1721,0.0491
1640,0.3741,0.0365
1641,0.5229,0.0276
1642,0.6687,0.0219
1643,0.7335,0.0187
1644,0.6429,0.0177
1645,0.6463,0.0187
1646,0.6635,0.0219
1647,0.5963,0.0276
1648,0.4068,0.0365
1649,0.1834,0.0491
1650,0.0,0.0654
1651,0.0,0.085
1652,0.0,0.1065
1653,0.0,0.1276
1654,0.0,0.1456
1655,0.0,0.1577
1656,0.0,0.162
1657,0.0,0.1577
1658,0.0,0.1456
1659,0.0,0.1276
1660,0.0,0.1065
1661,0.0,0.085
1662,0.0,0.0654
1663,0.1906,0.0491
1664,0.3887,0.0365
1665,0.5356,0.0276
1666,0.693,0.0219
1667,0.7417,0.0187
1668,0.677,0.0177
1669,0.6724,0.0187
1670,0.673,0.0219
1671,0.5339,0.0276
1672,0.4069,0.0365
1673,0.2007,0.0491
1674,0.0,0.0654
1675,0.0,0.085
1676,0.0,0.1065
1677,0.0,0.1276
1678,0.0,0.1456
1679,0.0,0.1577
1680,0.0,0.162
1681,0.0,0.1577
1682,0.0,0.1456
1683,0.0,0.1276
1684,0.0,0.1065
1685,0.0,0.085
1686,0.0,0.0654
1687,0.187,0.0491
1688,0.4154,0.0365
1689,0.5731,0.0276
1690,0.7134,0.0219
1691,0.7258,0.0187
1692,0.7412,0.0177
1693,0.659,0.0187
1694,0.6726,0.0219
1695,0.603,0.0276
1696,0.3869,0.0365
1697,0.1747,0.0491
1698,0.0,0.0654
1699,0.0,0.085
1700,0.0,0.1065
1701,0.0,0.1276
1702,0.0,0.1456
1703,0.0,0.1577
1704,0.0,0.162
1705,0.0,0.1577
1706,0.0,0.1456
1707,0.0,0.1276
1708,0.0,0.1065
1709,0.0,0.085
1710,0.0,0.0654
1711,0.1809,0.0491
1712,0.4218,0.0365
1713,0.5211,0.0276
1714,0.7008,0.0219
1715,0.6577,0.0187
1716,0.6637,0.0177
1717,0.7413,0.0187
1718,0.7363,0.0219
1719,0.5908,0.0276
1720,0.4035,0.0365
1721,0.2032,0.0491
1722,0.0,0.0654
1723,0.0,0.085
1724,0.0,0.1065
1725,0.0,0.1276
1726,0.0,0.1456
1727,0.0,0.1577
1728,0.0,0.162
1729,0.0,0.1577
1730,0.0,0.1456
1731,0.0,0.1276
1732,0.0,0.1065
1733,0.0,0.085
1734,0.0,0.0654
1735,0.1933,0.0491
1736,0.3706,0.0365
1737,0.5447,0.0276
1738,0.6606,0.0219
1739,0.6826,0.0187
1740,0.7368,0.0177
1741,0.6637,0.0187
1742,0.6519,0.0219
1743,0.5654,0.0276
1744,0.3787,0.0365
1745,0.193,0.0491
1746,0.0,0.0654
1747,0.0,0.085
1748,0.0,0.1065
1749,0.0,0.1276
1750,0.0,0.1456
1751,0.0,0.1577
1752,0.0,0.162
1753,0.0,0.1577
1754,0.0,0.1456
1755,0.0,0.1276
1756,0.0,0.1065
1757,0.0,0.085
1758,0.0,0.0654
1759,0.1882,0.0491
1760,0.3935,0.0365
1761,0.5498,0.0276
1762,0.7138,0.0219
1763,0.6517,0.0187
1764,0.706,0.0177
1765,0.7105,0.0187
1766,0.6558,0.0219
1767,0.5519,0.0276
1768,0.3685,0.0365
1769,0.1799,0.0491
1770,0.0,0.0654
1771,0.0,0.085
1772,0.0,0.1065
1773,0.0,0.1276
1774,0.0,0.1456
1775,0.0,0.1577
1776,0.0,0.162
1777,0.0,0.1577
1778,0.0,0.1456
1779,0.0,0.1276
1780,0.0,0.1065
1781,0.0,0.085
1782,0.0,0.0654
1783,0.1822,0.0491
1784,0.4186,0.0365
1785,0.5606,0.0276
1786,0.6756,0.0219
1787,0.6552,0.0187
1788,0.6353,0.0177
1789,0.6448,0.0187
1790,0.7179,0.0219
1791,0.5481,0.0276
1792,0.3976,0.0365
1793,0.1814,0.0491
1794,0.0,0.0654
1795,0.0,0.085
1796,0.0,0.1065
1797,0.0,0.1276
1798,0.0,0.1456
1799,0.0,0.1577
1800,0.0,0.162
1801,0.0,0.1577
1802,0.0,0.1456
1803,0.0,0.1276
1804,0.0,0.1065
1805,0.0,0.085
1806,0.0,0.0654
1807,0.2069,0.0491
1808,0.3857,0.0365
1809,0.6008,0.0276
1810,0.6723,0.0219
1811,0.6882,0.0187
1812,0.6903,0.0177
1813,0.6381,0.0187
1814,0.722,0.0219
1815,0.6082,0.0276
1816,0.406,0.0365
1817,0.2118,0.0491
1818,0.0,0.0654
1819,0.0,0.085
1820,0.0,0.1065
1821,0.0,0.1276
1822,0.0,0.1456
1823,0.0,0.1577
1824,0.0,0.162
1825,0.0,0.1577
1826,0.0,0.1456
1827,0.0,0.1276
1828,0.0,0.1065
1829,0.0,0.085
1830,0.0,0.0654
1831,0.1912,0.0491
1832,0.4325,0.0365
1833,0.591,0.0276
1834,0.733,0.0219
1835,0.6769,0.0187
1836,0.7029,0.0177
1837,0.7101,0.0187
1838,0.6837,0.0219
1839,0.5924,0.0276
1840,0.4326,0.0365
1841,0.1868,0.0491
1842,0.0,0.0654
1843,0.0,0.085
1844,0.0,0.1065
1845,0.0,0.1276
1846,0.0,0.1456
1847,0.0,0.1577
1848,0.0,0.162
1849,0.0,0.1577
1850,0.0,0.1456
1851,0.0,0.1276
1852,0.0,0.1065
1853,0.0,0.085
1854,0.0,0.0654
1855,0.2137,0.0491
1856,0.4168,0.0365
1857,0.5265,0.0276
1858,0.6665,0.0219
1859,0.7242,0.0187
1860,0.6511,0.0177
1861,0.7392,0.0187
1862,0.717,0.0219
1863,0.5781,0.0276
1864,0.4314,0.0365
1865,0.218,0.0491
1866,0.0,0.0654
1867,0.0,0.085
1868,0.0,0.1065
1869,0.0,0.1276
1870,0.0,0.1456
1871,0.0,0.1577
1872,0.0,0.162
1873,0.0,0.1577
1874,0.0,0.1456
1875,0.0,0.1276
1876,0.0,0.1065
1877,0.0,0.085
1878,0.0,0.0654
1879,0.2113,0.0491
1880,0.4216,0.0365
1881,0.5825,0.0276
1882,0.7249,0.0219
1883,0.707,0.0187
1884,0.6543,0.0177
1885,0.6374,0.0187
1886,0.6638,0.0219
1887,0.6001,0.0276
1888,0.3753,0.0365
1889,0.208,0.0491
1890,0.0,0.0654
1891,0.0,0.085
1892,0.0,0.1065
1893,0.0,0.1276
1894,0.0,0.1456
1895,0.0,0.1577
1896,0.0,0.162
1897,0.0,0.1577
1898,0.0,0.1456
1899,0.0,0.1276
1900,0.0,0.1065
1901,0.0,0.085
1902,0.0,0.0654
1903,0.2205,0.0491
1904,0.3837,0.0365
1905,0.5531,0.0276
1906,0.7072,0.0219
1907,0.725,0.0187
1908,0.6445,0.0177
1909,0.6784,0.0187
1910,0.698,0.0219
1911,0.5466,0.0276
1912,0.4199,0.0365
1913,0.1943,0.0491
1914,0.0,0.0654
1915,0.0,0.085
1916,0.0,0.1065
1917,0.0,0.1276
1918,0.0,0.1456
1919,0.0,0.1577
1920,0.0,0.162
1921,0.0,0.1577
1922,0.0,0.1456
1923,0.0,0.1276
1924,0.0,0.1065
1925,0.0,0.085
1926,0.0,0.0654
1927,0.2168,0.0491
1928,0.4383,0.0365
1929,0.6174,0.0276
1930,0.7367,0.0219
1931,0.6739,0.0187
1932,0.6454,0.0177
1933,0.6688,0.0187
1934,0.7337,0.0219
1935,0.5997,0.0276
1936,0.3909,0.0365
1937,0.1965,0.0491
1938,0.0,0.0654
1939,0.0,0.085
1940,0.0,0.1065
1941,0.0,0.1276
1942,0.0,0.1456
1943,0.0,0.1577
1944,0.0,0.162
1945,0.0,0.1577
1946,0.0,0.1456
1947,0.0,0.1276
1948,0.0,0.1065
1949,0.0,0.085
1950,0.0028,0.0654
1951,0.2092,0.0491
1952,0.4004,0.0365
1953,0.5908,0.0276
1954,0.6493,0.0219
1955,0.7322,0.0187
1956,0.7442,0.0177
1957,0.6593,0.0187
1958,0.7143,0.0219
1959,0.5326,0.0276
1960,0.4052,0.0365
1961,0.2014,0.0491
1962,0.0029,0.0654
1963,0.0,0.085
1964,0.0,0.1065
1965,0.0,0.1276
1966,0.0,0.1456
1967,0.0,0.1577
1968,0.0,0.162
1969,0.0,0.1577
1970,0.0,0.1456
1971,0.0,0.1276
1972,0.0,0.1065
1973,0.0,0.085
1974,0.0056,0.0654
1975,0.1996,0.0491
1976,0.4322,0.0365
1977,0.5528,0.0276
1978,0.644,0.0219
1979,0.694,0.0187
1980,0.6347,0.0177
1981,0.6687,0.0187
1982,0.66,0.0219
1983,0.6062,0.0276
1984,0.4122,0.0365
1985,0.2213,0.0491
1986,0.0051,0.0654
1987,0.0,0.085
1988,0.0,0.1065
1989,0.0,0.1276
1990,0.0,0.1456
1991,0.0,0.1577
1992,0.0,0.162
1993,0.0,0.1577
1994,0.0,0.1456
1995,0.0,0.1276
1996,0.0,0.1065
1997,0.0,0.085
1998,0.0088,0.0654
1999,0.2236,0.0491
2000,0.4355,0.0365
2001,0.5414,0.0276
2002,0.6774,0.0219
2003,0.6428,0.0187
2004,0.6684,0.0177
2005,0.7112,0.0187
2006,0.658,0.0219
2007,0.6253,0.0276
2008,0.4444,0.0365
2009,0.2222,0.0491
2010,0.0079,0.0654
2011,0.0,0.085
2012,0.0,0.1065
2013,0.0,0.1276
2014,0.0,0.1456
2015,0.0,0.1577
2016,0.0,0.162
2017,0.0,0.1577
2018,0.0,0.1456
2019,0.0,0.1276
2020,0.0,0.1065
2021,0.0,0.085
2022,0.0101,0.0654
2023,0.231,0.0491
2024,0.4032,0.0365
2025,0.5351,0.0276
2026,0.6887,0.0219
2027,0.7082,0.0187
2028,0.7049,0.0177
2029,0.6406,0.0187
2030,0.706,0.0219
2031,0.6213,0.0276
2032,0.4016,0.0365
2033,0.2313,0.0491
2034,0.0109,0.0654
2035,0.0,0.085
2036,0.0,0.1065
2037,0.0,0.1276
2038,0.0,0.1456
2039,0.0,0.1577
2040,0.0,0.162
2041,0.0,0.1577
2042,0.0,0.1456
2043,0.0,0.1276
2044,0.0,0.1065
2045,0.0,0.085
2046,0.0137,0.0654
2047,0.2141,0.0491
2048,0.3984,0.0365
2049,0.6194,0.0276
2050,0.641,0.0219
2051,0.697,0.0187
2052,0.6793,0.0177
2053,0.6497,0.0187
2054,0.7401,0.0219
2055,0.6203,0.0276
2056,0.4398,0.0365
2057,0.2333,0.0491
2058,0.0134,0.0654
2059,0.0,0.085
2060,0.0,0.1065
2061,0.0,0.1276
2062,0.0,0.1456
2063,0.0,0.1577
2064,0.0,0.162
2065,0.0,0.1577
2066,0.0,0.1456
2067,0.0,0.1276
2068,0.0,0.1065
2069,0.0,0.085
2070,0.0157,0.0654
2071,0.2368,0.0491
2072,0.4158,0.0365
2073,0.6066,0.0276
2074,0.7378,0.0219
2075,0.656,0.0187
2076,0.6675,0.0177
2077,0.6446,0.0187
2078,0.7333,0.0219
2079,0.5593,0.0276
2080,0.4277,0.0365
2081,0.2141,0.0491
2082,0.0169,0.0654
2083,0.0,0.085
2084,0.0,0.1065
2085,0.0,0.1276
2086,0.0,0.1456
2087,0.0,0.1577
2088,0.0,0.162
2089,0.0,0.1577
2090,0.0,0.1456
2091,0.0,0.1276
2092,0.0,0.1065
2093,0.0,0.085
2094,0.0185,0.0654
2095,0.2163,0.0491
2096,0.4227,0.0365
2097,0.5562,0.0276
2098,0.6712,0.0219
2099,0.6756,0.0187
2100,0.6875,0.0177
2101,0.7377,0.0187
2102,0.652,0.0219
2103,0.5707,0.0276
2104,0.4343,0.0365
2105,0.2152,0.0491
2106,0.0203,0.0654
2107,0.0,0.085
2108,0.0,0.1065
2109,0.0,0.1276
2110,0.0,0.1456
2111,0.0,0.1577
2112,0.0,0.162
2113,0.0,0.1577
2114,0.0,0.1456
2115,0.0,0.1276
2116,0.0,0.1065
2117,0.0,0.085
2118,0.0231,0.0654
2119,0.2259,0.0491
2120,0.4082,0.0365
2121,0.6269,0.0276
2122,0.729,0.0219
2123,0.7377,0.0187
2124,0.6412,0.0177
2125,0.6645,0.0187
2126,0.7181,0.0219
2127,0.5581,0.0276
2128,0.4197,0.0365
2129,0.2431,0.0491
2130,0.0201,0.0654
2131,0.0,0.085
2132,0.0,0.1065
2133,0.0,0.1276
2134,0.0,0.1456
2135,0.0,0.1577
2136,0.0,0.162
2137,0.0,0.1577
2138,0.0,0.1456
2139,0.0,0.1276
2140,0.0,0.1065
2141,0.0,0.085
2142,0.0251,0.0654
2143,0.2165,0.0491
2144,0.4061,0.0365
2145,0.6049,0.0276
2146,0.7081,0.0219
2147,0.6953,0.0187
2148,0.6783,0.0177
2149,0.6699,0.0187
2150,0.7255,0.0219
2151,0.5688,0.0276
2152,0.4092,0.0365
2153,0.2277,0.0491
2154,0.0247,0.0654
2155,0.0,0.085
2156,0.0,0.1065
2157,0.0,0.1276
2158,0.0,0.1456
2159,0.0,0.1577
2160,0.0,0.162
2161,0.0,0.1577
2162,0.0,0.1456
2163,0.0,0.1276
2164,0.0,0.1065
2165,0.0,0.085
2166,0.0263,0.0654
2167,0.2379,0.0491
2168,0.4266,0.0365
2169,0.6049,0.0276
2170,0.646,0.0219
2171,0.6979,0.0187
2172,0.7108,0.0177
2173,0.6701,0.0187
2174,0.676,0.0219
2175,0.5984,0.0276
2176,0.4228,0.0365
2177,0.2399,0.0491
2178,0.0273,0.0654
2179,0.0,0.085
2180,0.0,0.1065
2181,0.0,0.1276
2182,0.0,0.1456
2183,0.0,0.1577
2184,0.0,0.162
2185,0.0,0.1577
2186,0.0,0.1456
2187,0.0,0.1276
2188,0.0,0.1065
2189,0.0,0.085
2190,0.0302,0.0654
2191,0.2264,0.0491
2192,0.4059,0.0365
2193,0.6244,0.0276
2194,0.722,0.0219
2195,0.7362,0.0187
2196,0.647,0.0177
2197,0.6712,0.0187
2198,0.6948,0.0219
2199,0.5979,0.0276
2200,0.4462,0.0365
2201,0.2154,0.0491
2202,0.0282,0.0654
2203,0.0,0.085
2204,0.0,0.1065
2205,0.0,0.1276
2206,0.0,0.1456
2207,0.0,0.1577
2208,0.0,0.162
2209,0.0,0.1577
2210,0.0,0.1456
2211,0.0,0.1276
2212,0.0,0.1065
2213,0.0,0.085
2214,0.0322,0.0654
2215,0.2388,0.0491
2216,0.4218,0.0365
2217,0.6109,0.0276
2218,0.6657,0.0219
2219,0.7252,0.0187
2220,0.6479,0.0177
2221,0.7238,0.0187
2222,0.7243,0.0219
2223,0.5798,0.0276
2224,0.4094,0.0365
2225,0.2365,0.0491
2226,0.0327,0.0654
2227,0.0,0.085
2228,0.0,0.1065
2229,0.0,0.1276
2230,0.0,0.1456
2231,0.0,0.1577
2232,0.0,0.162
2233,0.0,0.1577
2234,0.0,0.1456
2235,0.0,0.1276
2236,0.0,0.1065
2237,0.0,0.085
2238,0.0321,0.0654
2239,0.2233,0.0491
2240,0.4575,0.0365
2241,0.5638,0.0276
2242,0.7333,0.0219
2243,0.7378,0.0187
2244,0.635,0.0177
2245,0.7299,0.0187
2246,0.6506,0.0219
2247,0.5681,0.0276
2248,0.3927,0.0365
2249,0.2236,0.0491
2250,0.0328,0.0654
2251,0.0,0.085
2252,0.0,0.1065
2253,0.0,0.1276
2254,0.0,0.1456
2255,0.0,0.1577
2256,0.0,0.162
2257,0.0,0.1577
2258,0.0,0.1456
2259,0.0,0.1276
2260,0.0,0.1065
2261,0.0,0.085
2262,0.0386,0.0654
2263,0.2399,0.0491
2264,0.4125,0.0365
2265,0.5683,0.0276
2266,0.7369,0.0219
2267,0.6852,0.0187
2268,0.6543,0.0177
2269,0.7115,0.0187
2270,0.6948,0.0219
2271,0.5666,0.0276
2272,0.4389,0.0365
2273,0.2574,0.0491
2274,0.0398,0.0654
2275,0.0,0.085
2276,0.0,0.1065
2277,0.0,0.1276
2278,0.0,0.1456
2279,0.0,0.1577
2280,0.0,0.162
2281,0.0,0.1577
2282,0.0,0.1456
2283,0.0,0.1276
2284,0.0,0.1065
2285,0.0,0.085
2286,0.0371,0.0654
2287,0.2564,0.0491
2288,0.4383,0.0365
2289,0.5924,0.0276
2290,0.6607,0.0219
2291,0.7356,0.0187
2292,0.7297,0.0177
2293,0.6546,0.0187
2294,0.6483,0.0219
2295,0.6182,0.0276
2296,0.4202,0.0365
2297,0.2269,0.0491
2298,0.042,0.0654
2299,0.0,0.085
2300,0.0,0.1065
2301,0.0,0.1276
2302,0.0,0.1456
2303,0.0,0.1577
2304,0.0,0.162
2305,0.0,0.1577
2306,0.0,0.1456
2307,0.0,0.1276
2308,0.0,0.1065
2309,0.0,0.085
2310,0.0401,0.0654
2311,0.2485,0.0491
2312,0.4142,0.0365
2313,0.5868,0.0276
2314,0.6531,0.0219
2315,0.737,0.0187
2316,0.6749,0.0177
2317,0.7272,0.0187
2318,0.6936,0.0219
2319,0.6374,0.0276
2320,0.4121,0.0365
2321,0.2345,0.0491
2322,0.0412,0.0654
2323,0.0,0.085
2324,0.0,0.1065
2325,0.0,0.1276
2326,0.0,0.1456
2327,0.0,0.1577
2328,0.0,0.162
2329,0.0,0.1577
2330,0.0,0.1456
2331,0.0,0.1276
2332,0.0,0.1065
2333,0.0,0.085
2334,0.0426,0.0654
2335,0.2566,0.0491
2336,0.4418,0.0365
2337,0.5764,0.0276
2338,0.7174,0.0219
2339,0.6384,0.0187
2340,0.7027,0.0177
2341,0.7457,0.0187
2342,0.6796,0.0219
2343,0.5895,0.0276
2344,0.434,0.0365
2345,0.2523,0.0491
2346,0.0425,0.0654
2347,0.0,0.085
2348,0.0,0.1065
2349,0.0,0.1276
2350,0.0,0.1456
2351,0.0,0.1577
2352,0.0,0.162
