hour,solar_cf,wind_cf
1222,0.0,0.1711
1223,0.0,0.1854
1224,0.0,0.1904
1225,0.0,0.1854
1226,0.0,0.1711
1227,0.0,0.15
1228,0.0,0.1252
1229,0.0,0.0999
1230,0.0,0.0769
1231,0.1376,0.0577
1232,0.3536,0.0429
1233,0.5704,0.0325
1234,0.7131,0.0257
1235,0.6416,0.022
1236,0.7106,0.0208
1237,0.6373,0.022
1238,0.6385,0.0257
1239,0.5349,0.0325
1240,0.3767,0.0429
1241,0.1367,0.0577
1242,0.0,0.0769
1243,0.0,0.0999
1244,0.0,0.1252
1245,0.0,0.15
1246,0.0,0.1711
1247,0.0,0.1854
1248,0.0,0.1904
1249,0.0,0.1854
1250,0.0,0.1711
1251,0.0,0.15
1252,0.0,0.1252
1253,0.0,0.0999
1254,0.0,0.0769
1255,0.1403,0.0577
1256,0.3543,0.0429
1257,0.5114,0.0325
1258,0.6232,0.0257
1259,0.6845,0.022
1260,0.6488,0.0208
1261,0.6909,0.022
1262,0.7227,0.0257
1263,0.5327,0.0325
1264,0.3256,0.0429
1265,0.1541,0.0577
1266,0.0,0.0769
1267,0.0,0.0999
1268,0.0,0.1252
1269,0.0,0.15
1270,0.0,0.1711
1271,0.0,0.1854
1272,0.0,0.1904
1273,0.0,0.1854
1274,0.0,0.1711
1275,0.0,0.15
1276,0.0,0.1252
1277,0.0,0.0999
1278,0.0,0.0769
1279,0.1506,0.0577
1280,0.3808,0.0429
1281,0.5721,0.0325
1282,0.6258,0.0257
1283,0.6416,0.022
1284,0.6326,0.0208
1285,0.6271,0.022
1286,0.6981,0.0257
1287,0.4962,0.0325
1288,0.3524,0.0429
1289,0.1504,0.0577
1290,0.0,0.0769
1291,0.0,0.0999
1292,0.0,0.1252
1293,0.0,0.15
1294,0.0,0.1711
1295,0.0,0.1854
1296,0.0,0.1904
1297,0.0,0.1854
1298,0.0,0.1711
1299,0.0,0.15
1300,0.0,0.1252
1301,0.0,0.0999
1302,0.0,0.0769
1303,0.1475,0.0577
1304,0.347,0.0429
1305,0.5405,0.0325
1306,0.6792,0.0257
1307,0.674,0.022
1308,0.6231,0.0208
1309,0.6839,0.022
1310,0.6756,0.0257
1311,0.5139,0.0325
1312,0.3494,0.0429
1313,0.1438,0.0577
1314,0.0,0.0769
1315,0.0,0.0999
1316,0.0,0.1252
1317,0.0,0.15
1318,0.0,0.1711
1319,0.0,0.1854
1320,0.0,0.1904
1321,0.0,0.1854
1322,0.0,0.1711
1323,0.0,0.15
1324,0.0,0.1252
1325,0.0,0.0999
1326,0.0,0.0769
1327,0.1379,0.0577
1328,0.3743,0.0429
1329,0.5769,0.0325
1330,0.7029,0.0257
1331,0.677,0.022
1332,0.712,0.0208
1333,0.6879,0.022
1334,0.7188,0.0257
1335,0.5481,0.0325
1336,0.3437,0.0429
1337,0.1531,0.0577
1338,0.0,0.0769
1339,0.0,0.0999
1340,0.0,0.1252
1341,0.0,0.15
1342,0.0,0.1711
1343,0.0,0.1854
1344,0.0,0.1904
1345,0.0,0.1854
1346,0.0,0.1711
1347,0.0,0.15
1348,0.0,0.1252
1349,0.0,0.0999
1350,0.0,0.0769
1351,0.1519,0.0577
1352,0.3332,0.0429
1353,0.501,0.0325
1354,0.6615,0.0257
1355,0.7173,0.022
1356,0.7019,0.0208
1357,0.6782,0.022
1358,0.6799,0.0257
1359,0.5793,0.0325
1360,0.3538,0.0429
1361,0.1433,0.0577
1362,0.0,0.0769
1363,0.0,0.0999
1364,0.0,0.1252
1365,0.0,0.15
1366,0.0,0.1711
1367,0.0,0.1854
1368,0.0,0.1904
1369,0.0,0.1854
1370,0.0,0.1711
1371,0.0,0.15
1372,0.0,0.1252
1373,0.0,0.0999
1374,0.0,0.0769
1375,0.1543,0.0577
1376,0.3351,0.0429
1377,0.5058,0.0325
1378,0.7054,0.0257
1379,0.6728,0.022
1380,0.6435,0.0208
1381,0.6311,0.022
1382,0.6228,0.0257
1383,0.5129,0.0325
1384,0.3306,0.0429
1385,0.1662,0.0577
1386,0.0,0.0769
1387,0.0,0.0999
1388,0.0,0.1252
1389,0.0,0.15
1390,0.0,0.1711
1391,0.0,0.1854
1392,0.0,0.1904
1393,0.0,0.1854
1394,0.0,0.1711
1395,0.0,0.15
1396,0.0,0.1252
1397,0.0,0.0999
1398,0.0,0.0769
1399,0.1501,0.0577
1400,0.3763,0.0429
1401,0.5398,0.0325
1402,0.655,0.0257
1403,0.6287,0.022
1404,0.6195,0.0208
1405,0.7078,0.022
1406,0.7192,0.0257
1407,0.5516,0.0325
1408,0.343,0.0429
1409,0.1446,0.0577
1410,0.0,0.0769
1411,0.0,0.0999
1412,0.0,0.1252
1413,0.0,0.15
1414,0.0,0.1711
1415,0.0,0.1854
1416,0.0,0.1904
1417,0.0,0.1854
1418,0.0,0.1711
1419,0.0,0.15
1420,0.0,0.1252
1421,0.0,0.0999
1422,0.0,0.0769
1423,0.1561,0.0577
1424,0.3873,0.0429
1425,0.5087,0.0325
1426,0.6882,0.0257
1427,0.6334,0.022
1428,0.7076,0.0208
1429,0.6552,0.022
1430,0.7161,0.0257
1431,0.5616,0.0325
1432,0.3508,0.0429
1433,0.1645,0.0577
1434,0.0,0.0769
1435,0.0,0.0999
1436,0.0,0.1252
1437,0.0,0.15
1438,0.0,0.1711
1439,0.0,0.1854
1440,0.0,0.1904
1441,0.0,0.1854
1442,0.0,0.1711
1443,0.0,0.15
1444,0.0,0.1252
1445,0.0,0.0999
1446,0.0,0.0769
1447,0.1527,0.0577
1448,0.3472,0.0429
1449,0.5213,0.0325
1450,0.6903,0.0257
1451,0.6559,0.022
1452,0.6822,0.0208
1453,0.6742,0.022
1454,0.6786,0.0257
1455,0.5351,0.0325
1456,0.3649,0.0429
1457,0.1596,0.0577
1458,0.0,0.0769
1459,0.0,0.0999
1460,0.0,0.1252
1461,0.0,0.15
1462,0.0,0.1711
1463,0.0,0.1854
1464,0.0,0.1904
1465,0.0,0.1854
1466,0.0,0.1711
1467,0.0,0.15
1468,0.0,0.1252
1469,0.0,0.0999
1470,0.0,0.0769
1471,0.1559,0.0577
1472,0.3425,0.0429
1473,0.5217,0.0325
1474,0.6451,0.0257
1475,0.6493,0.022
1476,0.6253,0.0208
1477,0.662,0.022
1478,0.6741,0.0257
1479,0.5714,0.0325
1480,0.3869,0.0429
1481,0.1608,0.0577
1482,0.0,0.0769
1483,0.0,0.0999
1484,0.0,0.1252
1485,0.0,0.15
1486,0.0,0.1711
1487,0.0,0.1854
1488,0.0,0.1904
1489,0.0,0.1854
1490,0.0,0.1711
1491,0.0,0.15
1492,0.0,0.1252
1493,0.0,0.0999
1494,0.0,0.0769
1495,0.1654,0.0577
1496,0.3738,0.0429
1497,0.5585,0.0325
1498,0.6659,0.0257
1499,0.7079,0.022
1500,0.6778,0.0208
1501,0.6435,0.022
1502,0.6312,0.0257
1503,0.583,0.0325
1504,0.37,0.0429
1505,0.1717,0.0577
1506,0.0,0.0769
1507,0.0,0.0999
1508,0.0,0.1252
1509,0.0,0.15
1510,0.0,0.1711
1511,0.0,0.1854
1512,0.0,0.1904
1513,0.0,0.1854
1514,0.0,0.1711
1515,0.0,0.15
1516,0.0,0.1252
1517,0.0,0.0999
1518,0.0,0.0769
1519,0.1595,0.0577
1520,0.3922,0.0429
1521,0.5091,0.0325
1522,0.646,0.0257
1523,0.6249,0.022
1524,0.6201,0.0208
1525,0.7107,0.022
1526,0.6863,0.0257
1527,0.5109,0.0325
1528,0.3414,0.0429
1529,0.1584,0.0577
1530,0.0,0.0769
1531,0.0,0.0999
1532,0.0,0.1252
1533,0.0,0.15
1534,0.0,0.1711
1535,0.0,0.1854
1536,0.0,0.1904
1537,0.0,0.1854
1538,0.0,0.1711
1539,0.0,0.15
1540,0.0,0.1252
1541,0.0,0.0999
1542,0.0,0.0769
1543,0.1598,0.0577
1544,0.3615,0.0429
1545,0.5096,0.0325
1546,0.6448,0.0257
1547,0.7039,0.022
1548,0.6793,0.0208
1549,0.6543,0.022
1550,0.688,0.0257
1551,0.5192,0.0325
1552,0.3981,0.0429
1553,0.1664,0.0577
1554,0.0,0.0769
1555,0.0,0.0999
1556,0.0,0.1252
1557,0.0,0.15
1558,0.0,0.1711
1559,0.0,0.1854
1560,0.0,0.1904
1561,0.0,0.1854
1562,0.0,0.1711
1563,0.0,0.15
1564,0.0,0.1252
1565,0.0,0.0999
1566,0.0,0.0769
1567,0.1604,0.0577
1568,0.3563,0.0429
1569,0.5491,0.0325
1570,0.6816,0.0257
1571,0.6207,0.022
1572,0.6688,0.0208
1573,0.6358,0.022
1574,0.6811,0.0257
1575,0.5591,0.0325
1576,0.367,0.0429
1577,0.1792,0.0577
1578,0.0,0.0769
1579,0.0,0.0999
1580,0.0,0.1252
1581,0.0,0.15
1582,0.0,0.1711
1583,0.0,0.1854
1584,0.0,0.1904
1585,0.0,0.1854
1586,0.0,0.1711
1587,0.0,0.15
1588,0.0,0.1252
1589,0.0,0.0999
1590,0.0,0.0769
1591,0.1791,0.0577
1592,0.35,0.0429
1593,0.5115,0.0325
1594,0.6223,0.0257
1595,0.6219,0.022
1596,0.6624,0.0208
1597,0.6236,0.022
1598,0.6724,0.0257
1599,0.5436,0.0325
1600,0.3736,0.0429
1601,0.1716,0.0577
1602,0.0,0.0769
1603,0.0,0.0999
1604,0.0,0.1252
1605,0.0,0.15
1606,0.0,0.1711
1607,0.0,0.1854
1608,0.0,0.1904
1609,0.0,0.1854
1610,0.0,0.1711
1611,0.0,0.15
1612,0.0,0.1252
1613,0.0,0.0999
1614,0.0,0.0769
1615,0.1757,0.0577
1616,0.3894,0.0429
1617,0.5255,0.0325
1618,0.6603,0.0257
1619,0.6613,0.022
1620,0.7079,0.0208
1621,0.7187,0.022
1622,0.6427,0.0257
1623,0.5863,0.0325
1624,0.3674,0.0429
1625,0.1782,0.0577
1626,0.0,0.0769
1627,0.0,0.0999
1628,0.0,0.1252
1629,0.0,0.15
1630,0.0,0.1711
1631,0.0,0.1854
1632,0.0,0.1904
1633,0.0,0.1854
1634,0.0,0.1711
1635,0.0,0.15
1636,0.0,0.1252
1637,0.0,0.0999
1638,0.0,0.0769
1639,0.1876,0.0577
1640,0.3923,0.0429
1641,0.5722,0.0325
1642,0.7016,0.0257
1643,0.6562,0.022
1644,0.6358,0.0208
1645,0.6434,0.022
1646,0.6652,0.0257
1647,0.5415,0.0325
1648,0.3544,0.0429
1649,0.1796,0.0577
1650,0.0,0.0769
1651,0.0,0.0999
1652,0.0,0.1252
1653,0.0,0.15
1654,0.0,0.1711
1655,0.0,0.1854
1656,0.0,0.1904
1657,0.0,0.1854
1658,0.0,0.1711
1659,0.0,0.15
1660,0.0,0.1252
1661,0.0,0.0999
1662,0.0,0.0769
1663,0.1771,0.0577
1664,0.404,0.0429
1665,0.5532,0.0325
1666,0.633,0.0257
1667,0.6172,0.022
1668,0.7216,0.0208
1669,0.7072,0.022
1670,0.7234,0.0257
1671,0.5076,0.0325
1672,0.4049,0.0429
1673,0.1938,0.0577
1674,0.0,0.0769
1675,0.0,0.0999
1676,0.0,0.1252
1677,0.0,0.15
1678,0.0,0.1711
1679,0.0,0.1854
1680,0.0,0.1904
1681,0.0,0.1854
1682,0.0,0.1711
1683,0.0,0.15
1684,0.0,0.1252
1685,0.0,0.0999
1686,0.0,0.0769
1687,0.1841,0.0577
1688,0.3708,0.0429
1689,0.5635,0.0325
1690,0.6701,0.0257
1691,0.6347,0.022
1692,0.6709,0.0208
1693,0.6407,0.022
1694,0.6535,0.0257
1695,0.5332,0.0325
1696,0.3534,0.0429
1697,0.1755,0.0577
1698,0.0,0.0769
1699,0.0,0.0999
1700,0.0,0.1252
1701,0.0,0.15
1702,0.0,0.1711
1703,0.0,0.1854
1704,0.0,0.1904
1705,0.0,0.1854
1706,0.0,0.1711
1707,0.0,0.15
1708,0.0,0.1252
1709,0.0,0.0999
1710,0.0,0.0769
1711,0.1828,0.0577
1712,0.4024,0.0429
1713,0.594,0.0325
1714,0.6168,0.0257
1715,0.6616,0.022
1716,0.6319,0.0208
1717,0.6937,0.022
1718,0.6539,0.0257
1719,0.5313,0.0325
1720,0.4119,0.0429
1721,0.189,0.0577
1722,0.0,0.0769
1723,0.0,0.0999
1724,0.0,0.1252
1725,0.0,0.15
1726,0.0,0.1711
1727,0.0,0.1854
1728,0.0,0.1904
1729,0.0,0.1854
1730,0.0,0.1711
1731,0.0,0.15
1732,0.0,0.1252
1733,0.0,0.0999
1734,0.0,0.0769
1735,0.193,0.0577
1736,0.3838,0.0429
1737,0.5463,0.0325
1738,0.666,0.0257
1739,0.6513,0.022
1740,0.6624,0.0208
1741,0.656,0.022
1742,0.6446,0.0257
1743,0.5095,0.0325
1744,0.3536,0.0429
1745,0.1833,0.0577
1746,0.0,0.0769
1747,0.0,0.0999
1748,0.0,0.1252
1749,0.0,0.15
1750,0.0,0.1711
1751,0.0,0.1854
1752,0.0,0.1904
1753,0.0,0.1854
1754,0.0,0.1711
1755,0.0,0.15
1756,0.0,0.1252
1757,0.0,0.0999
1758,0.0,0.0769
1759,0.1957,0.0577
1760,0.3984,0.0429
1761,0.5202,0.0325
1762,0.7173,0.0257
1763,0.7072,0.022
1764,0.6956,0.0208
1765,0.6175,0.022
1766,0.6995,0.0257
1767,0.5841,0.0325
1768,0.4102,0.0429
1769,0.1871,0.0577
1770,0.0,0.0769
1771,0.0,0.0999
1772,0.0,0.1252
1773,0.0,0.15
1774,0.0,0.1711
1775,0.0,0.1854
1776,0.0,0.1904
1777,0.0,0.1854
1778,0.0,0.1711
1779,0.0,0.15
1780,0.0,0.1252
1781,0.0,0.0999
1782,0.0,0.0769
1783,0.1853,0.0577
1784,0.4083,0.0429
1785,0.511,0.0325
1786,0.6476,0.0257
1787,0.7148,0.022
1788,0.6493,0.0208
1789,0.628,0.022
1790,0.6537,0.0257
1791,0.5465,0.0325
1792,0.3917,0.0429
1793,0.1972,0.0577
1794,0.0,0.0769
1795,0.0,0.0999
1796,0.0,0.1252
1797,0.0,0.15
1798,0.0,0.1711
1799,0.0,0.1854
1800,0.0,0.1904
1801,0.0,0.1854
1802,0.0,0.1711
1803,0.0,0.15
1804,0.0,0.1252
1805,0.0,0.0999
1806,0.0,0.0769
1807,0.201,0.0577
1808,0.3713,0.0429
1809,0.5152,0.0325
1810,0.6313,0.0257
1811,0.6421,0.022
1812,0.6389,0.0208
1813,0.6842,0.022
1814,0.6599,0.0257
1815,0.5384,0.0325
1816,0.4071,0.0429
1817,0.2055,0.0577
1818,0.0,0.0769
1819,0.0,0.0999
1820,0.0,0.1252
1821,0.0,0.15
1822,0.0,0.1711
1823,0.0,0.1854
1824,0.0,0.1904
1825,0.0,0.1854
1826,0.0,0.1711
1827,0.0,0.15
1828,0.0,0.1252
1829,0.0,0.0999
1830,0.0,0.0769
1831,0.1857,0.0577
1832,0.3875,0.0429
1833,0.5697,0.0325
1834,0.6824,0.0257
1835,0.7052,0.022
1836,0.6714,0.0208
1837,0.6758,0.022
1838,0.6255,0.0257
1839,0.549,0.0325
1840,0.3823,0.0429
1841,0.2047,0.0577
1842,0.0,0.0769
1843,0.0,0.0999
1844,0.0,0.1252
1845,0.0,0.15
1846,0.0,0.1711
1847,0.0,0.1854
1848,0.0,0.1904
1849,0.0,0.1854
1850,0.0,0.1711
1851,0.0,0.15
1852,0.0,0.1252
1853,0.0,0.0999
1854,0.0,0.0769
1855,0.2019,0.0577
1856,0.3936,0.0429
1857,0.5688,0.0325
1858,0.6617,0.0257
1859,0.6525,0.022
1860,0.6471,0.0208
1861,0.6728,0.022
1862,0.6531,0.0257
1863,0.563,0.0325
1864,0.378,0.0429
1865,0.1964,0.0577
1866,0.0,0.0769
1867,0.0,0.0999
1868,0.0,0.1252
1869,0.0,0.15
1870,0.0,0.1711
1871,0.0,0.1854
1872,0.0,0.1904
1873,0.0,0.1854
1874,0.0,0.1711
1875,0.0,0.15
1876,0.0,0.1252
1877,0.0,0.0999
1878,0.0,0.0769
1879,0.2097,0.0577
1880,0.4105,0.0429
1881,0.5645,0.0325
1882,0.6571,0.0257
1883,0.6917,0.022
1884,0.7002,0.0208
1885,0.6412,0.022
1886,0.6836,0.0257
1887,0.5782,0.0325
1888,0.4134,0.0429
1889,0.2146,0.0577
1890,0.0,0.0769
1891,0.0,0.0999
1892,0.0,0.1252
1893,0.0,0.15
1894,0.0,0.1711
1895,0.0,0.1854
1896,0.0,0.1904
1897,0.0,0.1854
1898,0.0,0.1711
1899,0.0,0.15
1900,0.0,0.1252
1901,0.0,0.0999
1902,0.0,0.0769
1903,0.2007,0.0577
1904,0.4179,0.0429
1905,0.5306,0.0325
1906,0.6975,0.0257
1907,0.7194,0.022
1908,0.6202,0.0208
1909,0.6983,0.022
1910,0.6915,0.0257
1911,0.5722,0.0325
1912,0.4181,0.0429
1913,0.2021,0.0577
1914,0.0,0.0769
1915,0.0,0.0999
1916,0.0,0.1252
1917,0.0,0.15
1918,0.0,0.1711
1919,0.0,0.1854
1920,0.0,0.1904
1921,0.0,0.1854
1922,0.0,0.1711
1923,0.0,0.15
1924,0.0,0.1252
1925,0.0,0.0999
1926,0.0,0.0769
1927,0.2029,0.0577
1928,0.4263,0.0429
1929,0.5829,0.0325
1930,0.6993,0.0257
1931,0.687,0.022
1932,0.7233,0.0208
1933,0.6512,0.022
1934,0.6183,0.0257
1935,0.5654,0.0325
1936,0.4268,0.0429
1937,0.2158,0.0577
1938,0.0,0.0769
1939,0.0,0.0999
1940,0.0,0.1252
1941,0.0,0.15
1942,0.0,0.1711
1943,0.0,0.1854
1944,0.0,0.1904
1945,0.0,0.1854
1946,0.0,0.1711
1947,0.0,0.15
1948,0.0,0.1252
1949,0.0,0.0999
1950,0.0028,0.0769
1951,0.219,0.0577
1952,0.409,0.0429
1953,0.5254,0.0325
1954,0.6306,0.0257
1955,0.6176,0.022
1956,0.6569,0.0208
1957,0.7195,0.022
1958,0.7145,0.0257
1959,0.5789,0.0325
1960,0.4218,0.0429
1961,0.192,0.0577
1962,0.0025,0.0769
1963,0.0,0.0999
1964,0.0,0.1252
1965,0.0,0.15
1966,0.0,0.1711
1967,0.0,0.1854
1968,0.0,0.1904
1969,0.0,0.1854
1970,0.0,0.1711
1971,0.0,0.15
1972,0.0,0.1252
1973,0.0,0.0999
1974,0.0051,0.0769
1975,0.2031,0.0577
1976,0.4221,0.0429
1977,0.561,0.0325
1978,0.672,0.0257
1979,0.6773,0.022
1980,0.7183,0.0208
1981,0.6533,0.022
1982,0.6342,0.0257
1983,0.5225,0.0325
1984,0.4286,0.0429
1985,0.1935,0.0577
1986,0.0052,0.0769
1987,0.0,0.0999
1988,0.0,0.1252
1989,0.0,0.15
1990,0.0,0.1711
1991,0.0,0.1854
1992,0.0,0.1904
1993,0.0,0.1854
1994,0.0,0.1711
1995,0.0,0.15
1996,0.0,0.1252
1997,0.0,0.0999
1998,0.0085,0.0769
1999,0.1952,0.0577
2000,0.4064,0.0429
2001,0.6056,0.0325
2002,0.6662,0.0257
2003,0.6417,0.022
2004,0.7079,0.0208
2005,0.6746,0.022
2006,0.724,0.0257
2007,0.6051,0.0325
2008,0.4246,0.0429
2009,0.2178,0.0577
2010,0.0073,0.0769
2011,0.0,0.0999
2012,0.0,0.1252
2013,0.0,0.15
2014,0.0,0.1711
2015,0.0,0.1854
2016,0.0,0.1904
2017,0.0,0.1854
2018,0.0,0.1711
2019,0.0,0.15
2020,0.0,0.1252
2021,0.0,0.0999
2022,0.0114,0.0769
2023,0.2236,0.0577
2024,0.3852,0.0429
2025,0.6019,0.0325
2026,0.6908,0.0257
2027,0.7072,0.022
2028,0.6434,0.0208
2029,0.6382,0.022
2030,0.6711,0.0257
2031,0.5403,0.0325
2032,0.4031,0.0429
2033,0.2015,0.0577
2034,0.0108,0.0769
2035,0.0,0.0999
2036,0.0,0.1252
2037,0.0,0.15
2038,0.0,0.1711
2039,0.0,0.1854
2040,0.0,0.1904
2041,0.0,0.1854
2042,0.0,0.1711
2043,0.0,0.15
2044,0.0,0.1252
2045,0.0,0.0999
2046,0.0137,0.0769
2047,0.2155,0.0577
2048,0.3949,0.0429
2049,0.5453,0.0325
2050,0.6936,0.0257
2051,0.6692,0.022
2052,0.6677,0.0208
2053,0.6403,0.022
2054,0.6573,0.0257
2055,0.5576,0.0325
2056,0.4268,0.0429
2057,0.2112,0.0577
2058,0.0142,0.0769
2059,0.0,0.0999
2060,0.0,0.1252
2061,0.0,0.15
2062,0.0,0.1711
2063,0.0,0.1854
2064,0.0,0.1904
2065,0.0,0.1854
2066,0.0,0.1711
2067,0.0,0.15
2068,0.0,0.1252
2069,0.0,0.0999
2070,0.0151,0.0769
2071,0.2097,0.0577
2072,0.3867,0.0429
2073,0.5402,0.0325
2074,0.658,0.0257
2075,0.7094,0.022
2076,0.6221,0.0208
2077,0.6267,0.022
2078,0.669,0.0257
2079,0.5908,0.0325
2080,0.4124,0.0429
2081,0.2273,0.0577
2082,0.0155,0.0769
2083,0.0,0.0999
2084,0.0,0.1252
2085,0.0,0.15
2086,0.0,0.1711
2087,0.0,0.1854
2088,0.0,0.1904
2089,0.0,0.1854
2090,0.0,0.1711
2091,0.0,0.15
2092,0.0,0.1252
2093,0.0,0.0999
2094,0.0184,0.0769
2095,0.2111,0.0577
2096,0.43,0.0429
2097,0.582,0.0325
2098,0.7022,0.0257
2099,0.6327,0.022
2100,0.652,0.0208
2101,0.647,0.022
2102,0.666,0.0257
2103,0.5677,0.0325
2104,0.3914,0.0429
2105,0.2068,0.0577
2106,0.0177,0.0769
2107,0.0,0.0999
2108,0.0,0.1252
2109,0.0,0.15
2110,0.0,0.1711
2111,0.0,0.1854
2112,0.0,0.1904
2113,0.0,0.1854
2114,0.0,0.1711
2115,0.0,0.15
2116,0.0,0.1252
2117,0.0,0.0999
2118,0.0213,0.0769
2119,0.2082,0.0577
2120,0.399,0.0429
2121,0.5645,0.0325
2122,0.6689,0.0257
2123,0.6532,0.022
2124,0.6741,0.0208
2125,0.6284,0.022
2126,0.7232,0.0257
2127,0.5393,0.0325
2128,0.3795,0.0429
2129,0.2137,0.0577
2130,0.0199,0.0769
2131,0.0,0.0999
2132,0.0,0.1252
2133,0.0,0.15
2134,0.0,0.1711
2135,0.0,0.1854
2136,0.0,0.1904
2137,0.0,0.1854
2138,0.0,0.1711
2139,0.0,0.15
2140,0.0,0.1252
2141,0.0,0.0999
2142,0.0228,0.0769
2143,0.2229,0.0577
2144,0.3972,0.0429
2145,0.5962,0.0325
2146,0.7071,0.0257
2147,0.7046,0.022
2148,0.6326,0.0208
2149,0.6303,0.022
2150,0.6525,0.0257
2151,0.5545,0.0325
2152,0.3837,0.0429
2153,0.2269,0.0577
2154,0.0217,0.0769
2155,0.0,0.0999
2156,0.0,0.1252
2157,0.0,0.15
2158,0.0,0.1711
2159,0.0,0.1854
2160,0.0,0.1904
2161,0.0,0.1854
2162,0.0,0.1711
2163,0.0,0.15
2164,0.0,0.1252
2165,0.0,0.0999
2166,0.0255,0.0769
2167,0.2108,0.0577
2168,0.4339,0.0429
2169,0.5919,0.0325
2170,0.6479,0.0257
2171,0.6508,0.022
2172,0.6686,0.0208
2173,0.7133,0.022
2174,0.6285,0.0257
2175,0.5983,0.0325
2176,0.3792,0.0429
2177,0.2409,0.0577
2178,0.0245,0.0769
2179,0.0,0.0999
2180,0.0,0.1252
2181,0.0,0.15
2182,0.0,0.1711
2183,0.0,0.1854
2184,0.0,0.1904
2185,0.0,0.1854
2186,0.0,0.1711
2187,0.0,0.15
2188,0.0,0.1252
2189,0.0,0.0999
2190,0.0304,0.0769
2191,0.2256,0.0577
2192,0.4133,0.0429
2193,0.5695,0.0325
2194,0.6354,0.0257
2195,0.6173,0.022
2196,0.6264,0.0208
2197,0.6229,0.022
2198,0.7082,0.0257
2199,0.545,0.0325
2200,0.3857,0.0429
2201,0.2177,0.0577
2202,0.0308,0.0769
2203,0.0,0.0999
2204,0.0,0.1252
2205,0.0,0.15
2206,0.0,0.1711
2207,0.0,0.1854
2208,0.0,0.1904
2209,0.0,0.1854
2210,0.0,0.1711
2211,0.0,0.15
2212,0.0,0.1252
2213,0.0,0.0999
2214,0.0324,0.0769
2215,0.2454,0.0577
2216,0.4327,0.0429
2217,0.5678,0.0325
2218,0.6372,0.0257
2219,0.6768,0.022
2220,0.651,0.0208
2221,0.7102,0.022
2222,0.7159,0.0257
2223,0.6113,0.0325
2224,0.3803,0.0429
2225,0.2272,0.0577
2226,0.0317,0.0769
2227,0.0,0.0999
2228,0.0,0.1252
2229,0.0,0.15
2230,0.0,0.1711
2231,0.0,0.1854
2232,0.0,0.1904
2233,0.0,0.1854
2234,0.0,0.1711
2235,0.0,0.15
2236,0.0,0.1252
2237,0.0,0.0999
2238,0.0351,0.0769
2239,0.2212,0.0577
2240,0.4393,0.0429
2241,0.6074,0.0325
2242,0.7243,0.0257
2243,0.6623,0.022
2244,0.6857,0.0208
2245,0.7213,0.022
2246,0.673,0.0257
2247,0.5373,0.0325
2248,0.3943,0.0429
2249,0.2438,0.0577
2250,0.0323,0.0769
2251,0.0,0.0999
2252,0.0,0.1252
2253,0.0,0.15
2254,0.0,0.1711
2255,0.0,0.1854
2256,0.0,0.1904
2257,0.0,0.1854
2258,0.0,0.1711
2259,0.0,0.15
2260,0.0,0.1252
2261,0.0,0.0999
2262,0.0338,0.0769
2263,0.2451,0.0577
2264,0.4232,0.0429
2265,0.6064,0.0325
2266,0.707,0.0257
2267,0.6976,0.022
2268,0.6882,0.0208
2269,0.649,0.022
2270,0.7065,0.0257
2271,0.5449,0.0325
2272,0.3857,0.0429
2273,0.2223,0.0577
2274,0.0377,0.0769
2275,0.0,0.0999
2276,0.0,0.1252
2277,0.0,0.15
2278,0.0,0.1711
2279,0.0,0.1854
2280,0.0,0.1904
2281,0.0,0.1854
2282,0.0,0.1711
2283,0.0,0.15
2284,0.0,0.1252
2285,0.0,0.0999
2286,0.0355,0.0769
2287,0.2457,0.0577
2288,0.41,0.0429
2289,0.5281,0.0325
2290,0.6677,0.0257
2291,0.6357,0.022
2292,0.6991,0.0208
2293,0.7007,0.022
2294,0.6805,0.0257
2295,0.6055,0.0325
2296,0.4431,0.0429
2297,0.2269,0.0577
2298,0.0376,0.0769
2299,0.0,0.0999
2300,0.0,0.1252
2301,0.0,0.15
2302,0.0,0.1711
2303,0.0,0.1854
2304,0.0,0.1904
2305,0.0,0.1854
2306,0.0,0.1711
2307,0.0,0.15
2308,0.0,0.1252
2309,0.0,0.0999
2310,0.0407,0.0769
2311,0.2463,0.0577
2312,0.3939,0.0429
2313,0.5855,0.0325
2314,0.6483,0.0257
2315,0.7114,0.022
2316,0.6571,0.0208
2317,0.6714,0.022
2318,0.6552,0.0257
2319,0.5712,0.0325
2320,0.41,0.0429
2321,0.2524,0.0577
2322,0.0415,0.0769
2323,0.0,0.0999
2324,0.0,0.1252
2325,0.0,0.15
2326,0.0,0.1711
2327,0.0,0.1854
2328,0.0,0.1904
2329,0.0,0.1854
2330,0.0,0.1711
2331,0.0,0.15
2332,0.0,0.1252
2333,0.0,0.0999
2334,0.0441,0.0769
2335,0.2494,0.0577
2336,0.3914,0.0429
2337,0.5587,0.0325
2338,0.6892,0.0257
2339,0.6312,0.022
2340,0.635,0.0208
2341,0.6864,0.022
2342,0.6527,0.0257
2343,0.6172,0.0325
2344,0.4427,0.0429
2345,0.2494,0.0577
2346,0.0413,0.0769
2347,0.0,0.0999
2348,0.0,0.1252
2349,0.0,0.15
2350,0.0,0.1711
2351,0.0,0.1854
2352,0.0,0.1904
2353,0.0,0.1854
2354,0.0,0.1711
2355,0.0,0.15
2356,0.0,0.1252
2357,0.0,0.0999
2358,0.0435,0.0769
2359,0.2472,0.0577
2360,0.4503,0.0429
