Vintage,State,Weather_Year,WACC_Pct,Status,Solve_Time_Sec,Optimality_Gap_Pct,N_Variables,N_Constraints,Solar_GW,Wind_GW,BESS_Power_GW,BESS_Energy_GWh,Landed_LCOE_INR_kWh,Achieved_RPO_Pct,Grid_Share_Pct,Curtailment_GWh,Total_Cost_Billion_INR,BESS_Replace_Years,Throughput_Penalty_INR_MWh
2029-30,KA,2022,10.0,Optimal,20.521758556365967,0.0,70085,70084,3.4877593504968467,0.19989642563356974,2.0,8.0,5.461477989341254,97.13106706645233,7.164630423028627,0.0,31.362437299515385,13,0.0
2029-30,KA,2022,10.0,Optimal,15.37196969985962,0.0,70085,70084,3.487759350496847,0.20212015739610778,2.0,8.0,5.641721929173834,97.15509424843022,7.139655316040745,0.0,32.397484821935,13,400.0
2029-30,KA,2022,10.0,Optimal,26.313782453536987,0.0,70085,70084,3.487759350496848,0.21592932621207928,2.0,8.0,5.821470686956088,97.2908964355538,6.996389941299936,0.0,33.42968877050235,13,800.0
2029-30,KA,2022,10.0,Optimal,32.22576308250427,0.0,70085,70084,3.6936482525795244,0.07975075199042082,1.6798401434301744,10.079040860581046,5.416325859340094,102.00947230702975,3.6092305898798207,0.0,31.103152020170747,7,0.0
2029-30,KA,2022,10.0,Optimal,19.933206796646118,0.0,70085,70084,3.6326866215458544,0.09218035266645945,1.6654197254438,9.992518352662799,5.623243884451741,101.68907117766494,3.8035521542806587,0.0,32.29137498863616,7,400.0
2029-30,KA,2022,10.0,Optimal,19.120235681533813,0.0,70085,70084,3.5864085302554685,0.1285490422352708,1.6388134078175485,9.832880446905293,5.826455719030464,101.40568639778229,3.9250938077309323,0.0,33.458315225863664,7,800.0
2029-30,KA,2022,10.0,Optimal,21.805672645568848,0.0,70085,70084,3.69396569837216,0.06699548961397593,1.6968312398193695,10.180987438916217,5.323243946419838,102.10128773884266,3.5696533809227584,0.0,30.568630840486826,10,0.0
2029-30,KA,2022,10.0,Optimal,17.190853118896484,0.0,70085,70084,3.6252177516479938,0.09031350573040636,1.6913660632562244,10.148196379537346,5.530494437557776,101.89978921344269,3.655515712071109,0.0,31.758762989017434,10,400.0
2029-30,KA,2022,10.0,Optimal,13.138439178466797,0.0,70085,70084,3.568197580545508,0.12526633428179249,1.667683391946837,10.006100351681022,5.735247724726589,101.61288937857573,3.7776012354458564,0.0,32.93455498950412,10,800.0
2029-30,KA,2022,10.0,Optimal,43.74994087219238,0.0,70085,70084,3.684613474639221,0.06682168812652445,1.7072407611133111,10.243444566679868,5.252598360538448,102.15531794033261,3.5303945551865814,0.0,30.162949857790075,13,0.0
2029-30,KA,2022,10.0,Optimal,22.129005432128906,0.0,70085,70084,3.617845099536903,0.09100606692740042,1.693004143262185,10.15802485957311,5.460337502255808,101.88768383724916,3.6618627239358403,0.0,31.355888073320934,13,400.0
2029-30,KA,2022,10.0,Optimal,27.792707443237305,0.0,70085,70084,3.5592428608402735,0.12365239773510314,1.6818793905020906,10.091276343012543,5.665727699157341,101.70301553179691,3.7151978032239916,0.0,32.53533751627958,13,800.0
2029-30,KA,2022,10.0,Optimal,34.22853350639343,0.0,70085,70084,3.820113983998413,0.10148451708009937,1.3715196303095976,10.97215704247678,5.5983859715639275,101.30405154624724,4.200099366427224,0.0,32.14862887927485,7,0.0
2029-30,KA,2022,10.0,Optimal,22.116790533065796,0.0,70085,70084,3.762235598959518,0.11902777980276008,1.3613547746195966,10.890838196956773,5.800285667120788,101.02778363952514,4.35924205556748,0.0,33.3080341822077,7,400.0
2029-30,KA,2022,10.0,Optimal,18.811097145080566,0.0,70085,70084,3.7482288410321454,0.1264525989532398,1.3504463265019269,10.803570612015415,6.0004433033597495,100.87957815465252,4.447176306151846,0.0,34.457435741422046,7,800.0
2029-30,KA,2022,10.0,Optimal,19.247206211090088,0.0,70085,70084,3.7578589725163503,0.10713123420360311,1.3870752772784727,11.096602218227781,5.496972644185804,101.21772746406357,4.256220968886686,0.0,31.56626470469814,10,0.0
2029-30,KA,2022,10.0,Optimal,18.626225233078003,0.0,70085,70084,3.7329452189908316,0.1095315963285304,1.3919801379263907,11.135841103411126,5.69897854032145,101.16648834506688,4.290588783210246,0.0,32.72627986250907,10,400.0
2029-30,KA,2022,10.0,Optimal,14.905598878860474,0.0,70085,70084,3.7192984672645957,0.1203125863185467,1.371399701893965,10.97119761515172,5.899802630285953,100.94070091905105,4.42630496498789,0.0,33.8795085200329,10,800.0
2029-30,KA,2022,10.0,Optimal,12.11829137802124,0.0,70085,70084,3.723645726957836,0.1098280686438547,1.399440351742932,11.195522813943455,5.4199875534903725,101.20324583137139,4.264938895132399,0.0,31.124179231746485,13,0.0
2029-30,KA,2022,10.0,Optimal,8.743162393569946,0.0,70085,70084,3.716001968281261,0.11092779060807753,1.397534078354163,11.180272626833304,5.6217790280645294,101.1530719056292,4.299908501927358,0.0,32.28296307766877,13,400.0
2029-30,KA,2022,10.0,Optimal,11.112892627716064,0.0,70085,70084,3.6844007273111368,0.1154743206938649,1.3896530597005992,11.117224477604793,5.823413616612133,100.93626052133531,4.449962059583925,0.0,33.44084600845772,13,800.0
